'30000','0','1','1','0','0','0'
'30000','0','2','1','1','1','0'
'30000','0','2','2','1','2','0'
'30000','0','3','3','1','4','0'
'30000','0','4','4','1','6','0'
'30000','0','5','5','1','14','0'
'30000','0','6','6','1','18','0'
'30000','0','10','11','1','26','0'
'30000','0','12','13','1','30','0'
'30000','0','13','13','1','32','0'
'30000','1','1','1','0','0','0'
'30000','1','2','1','1','1','0'
'30000','1','2','2','1','2','0'
'30000','1','3','3','1','5','0'
'30000','1','4','4','1','6','0'
'30000','1','12','13','1','30','0'
'30000','1','13','13','1','32','0'
'30000','2','2','1','0','0','0'
'30000','2','3','3','1','4','0'
'30000','2','4','4','1','6','0'
'30000','2','12','13','1','30','0'
'30000','2','13','13','1','32','0'
'30000','3','2','1','0','0','0'
'30000','3','3','3','1','5','0'
'30000','3','4','4','1','6','0'
'30000','3','12','13','1','30','0'
'30000','3','13','13','1','32','0'
'30000','4','1','1','0','0','0'
'30000','4','3','3','1','4','0'
'30000','4','4','4','1','6','0'
'30000','4','12','13','1','30','0'
'30000','4','13','13','1','32','0'
'30000','5','1','1','0','0','0'
'30000','5','3','3','1','5','0'
'30000','5','4','4','1','6','0'
'30000','5','12','13','1','30','0'
'30000','5','13','13','1','32','0'
'30000','6','1','1','0','0','0'
'30000','6','2','1','1','1','0'
'30000','6','2','2','1','2','0'
'30000','6','3','3','1','4','0'
'30000','6','4','4','1','6','0'
'30000','6','5','5','1','14','0'
'30000','6','6','6','1','18','0'
'30000','6','7','8','1','22','0'
'30000','6','12','13','1','30','0'
'30000','6','13','13','1','32','0'
'30000','7','1','1','0','0','0'
'30000','7','1','9','1','23','0'
'30000','7','2','1','1','1','0'
'30000','7','2','2','1','2','0'
'30000','7','3','3','1','4','0'
'30000','7','4','4','1','6','0'
'30000','7','5','5','1','14','0'
'30000','7','6','6','1','18','0'
'30000','7','8','1','1','23','0'
'30000','7','9','10','0','0','0'
'30000','7','12','13','1','30','0'
'30000','7','13','13','1','32','0'
