'30000','1','zona_1'
'30000','2','zona_2'
'30000','3','zona_3'
'30000','4','zona_4'
'30000','5','zona_5'
'30000','6','zona_6'
'30000','7','zona_7'
'30000','8','zona_8'
'30000','9','zona_9'
'30000','10','zona_10'
'30000','11','zona_11'
'30000','12','vse_zony'
