'30000','1','15','60','20'
'30000','2','180','180','180'
'30000','3','120','120','120'
'30000','4','300','900','300'
'30000','5','300','900','310'
'30000','6','1','120','90'
'30000','7','20','30','30'
'30000','8','10','15','10'
'30000','9','10','1800','1200'
'30000','10','4','6','5'
'30000','11','15','20','15'
'30000','12','15','60','20'
'30000','13','300','900','310'
'30000','14','15','60','20'
'30000','15','300','900','310'
'30000','16','15','60','20'
'30000','17','300','900','310'
'30000','18','15','60','20'
'30000','19','300','900','310'
'30000','20','15','60','20'
'30000','21','300','900','310'
'30000','22','15','60','20'
'30000','23','300','900','310'
'30000','24','1','2','2'
'30000','25','1','10','5'
'30000','26','60','180','120'
'30000','27','240','240','240'
'30000','28','10','10','10'
'30000','29','300','600','300'
'30000','30','5','10','5'
'30000','31','360','900','360'
'30000','32','3','5','4'
'30000','33','12','15','12'
'30000','34','2','4','3'
'30000','35','15','20','15'
'30000','36','10','15','10'
'30000','37','2','4','3'
'30000','38','120','240','180'
'30000','39','4','15','12'
