'30000','0','1','1','0','0','0'
'30000','0','1','2','0','0','0'
'30000','0','3','3','1','8','0'
'30000','0','4','4','1','10','0'
'30000','0','5','5','1','12','0'
'30000','0','6','6','1','16','0'
'30000','0','11','10','1','26','0'
'30000','0','12','11','1','28','0'
'30000','0','13','12','1','35','0'
'30000','0','13','13','1','38','0'
'30000','1','1','1','0','0','0'
'30000','1','1','2','0','0','0'
'30000','1','3','3','1','8','0'
'30000','1','4','4','1','11','0'
'30000','1','13','12','1','35','0'
'30000','1','13','13','1','38','0'
'30000','2','1','1','0','0','0'
'30000','2','1','2','0','0','0'
'30000','2','2','2','1','25','0'
'30000','2','3','3','1','8','0'
'30000','2','4','4','1','10','0'
'30000','2','13','12','1','35','0'
'30000','2','13','13','1','38','0'
'30000','3','1','1','0','0','0'
'30000','3','1','2','0','0','0'
'30000','3','2','2','1','25','0'
'30000','3','3','3','1','8','0'
'30000','3','4','4','1','11','0'
'30000','3','13','12','1','35','0'
'30000','3','13','13','1','38','0'
'30000','4','1','1','0','0','0'
'30000','4','1','2','0','0','0'
'30000','4','3','3','1','8','0'
'30000','4','4','4','1','10','0'
'30000','4','5','5','1','12','0'
'30000','4','6','6','1','16','0'
'30000','4','8','7','1','22','0'
'30000','4','13','12','1','35','0'
'30000','4','13','13','1','38','0'
'30000','5','1','1','0','0','0'
'30000','5','1','2','0','0','0'
'30000','5','1','8','1','24','0'
'30000','5','3','3','1','8','0'
'30000','5','4','4','1','10','0'
'30000','5','5','5','1','12','0'
'30000','5','6','6','1','16','0'
'30000','5','9','1','1','24','0'
'30000','5','9','2','1','24','0'
'30000','5','10','9','0','0','0'
'30000','5','11','10','1','26','0'
'30000','5','13','12','1','35','0'
'30000','5','13','13','1','38','0'
