'30000','-70','45'
'30000','-65','47'
'30000','-60','50'
'30000','-55','53'
'30000','-50','56'
'30000','-45','60'
'30000','-40','63'
'30000','-35','67'
'30000','-30','71'
'30000','-25','75'
'30000','-20','79'
'30000','-15','84'
'30000','-10','89'
'30000','-5','94'
'30000','0','100'
'30000','5','106'
'30000','10','112'
'30000','15','119'
'30000','20','126'
'30000','25','133'
'30000','30','141'
'30000','35','150'
'30000','40','158'
'30000','45','168'
'30000','50','178'
'30000','55','188'
'30000','60','200'
'30000','65','211'
'30000','70','224'
