'30000','-3','Duty using dispatcher calls','0','0','5','5','10','120','0','1','0','0','0','200','200','0','1','1','0','0','-1'
'30000','-2','Analog Dispatcher','0','0','5','5','10','120','0','1','0','0','0','200','200','0','1','1','0','0','-1'
'30000','-1','Pult Kontrolja in Upravlenija(PKU)','1','0','5','5','10','120','0','1','1','1','1','200','200','0','1','1','0','0','-1'
'30000','0','IP Dispatcher','1','0','5','5','10','120','0','1','1','0','1','200','200','0','1','1','0','0','-1'
