'30000','1','1','4','0'
'30000','2','1','4','1'
'30000','3','1','4','4'
'30000','4','1','4','5'
'30000','5','1','4','8'
'30000','6','1','4','9'
'30000','7','1','4','12'
'30000','8','1','4','13'
'30000','9','1','5','0'
'30000','10','1','5','1'
'30000','11','1','5','4'
'30000','12','1','5','5'
'30000','13','1','5','8'
'30000','14','1','5','9'
'30000','15','1','5','12'
'30000','16','1','5','13'
'30000','17','1','2','1'
'30000','17','2','2','2'
'30000','17','3','2','3'
'30000','17','4','2','4'
'30000','17','5','2','5'
'30000','17','6','2','6'
'30000','17','7','2','7'
'30000','17','8','2','8'
'30000','17','17','2','17'
'30000','17','18','2','18'
'30000','17','19','2','19'
'30000','17','20','2','20'
'30000','17','21','2','21'
'30000','17','22','2','22'
'30000','17','23','2','23'
'30000','17','24','2','24'
'30000','18','1','0','1'
'30000','18','2','0','2'
'30000','18','3','0','3'
'30000','18','4','0','4'
'30000','18','5','0','5'
'30000','18','6','0','6'
'30000','18','7','0','7'
'30000','18','8','0','8'
'30000','18','17','0','17'
'30000','18','18','0','18'
'30000','18','19','0','19'
'30000','18','20','0','20'
'30000','18','21','0','21'
'30000','18','22','0','22'
'30000','18','23','0','23'
'30000','18','24','0','24'
'30000','19','1','1','1'
'30000','19','2','1','2'
'30000','19','3','1','3'
'30000','19','4','1','4'
'30000','19','5','1','5'
'30000','19','6','1','6'
'30000','19','7','1','7'
'30000','19','8','1','8'
'30000','19','17','1','17'
'30000','19','18','1','18'
'30000','19','19','1','19'
'30000','19','20','1','20'
'30000','19','21','1','21'
'30000','19','22','1','22'
'30000','19','23','1','23'
'30000','19','24','1','24'
'30000','101','1','4','0'
'30000','102','1','4','1'
'30000','103','1','4','4'
'30000','104','1','4','5'
'30000','105','1','4','8'
'30000','106','1','4','9'
'30000','107','1','4','12'
'30000','108','1','4','13'
'30000','109','1','5','0'
'30000','110','1','5','1'
'30000','111','1','5','4'
'30000','112','1','5','5'
'30000','113','1','5','8'
'30000','114','1','5','9'
'30000','115','1','5','12'
'30000','116','1','5','13'
'30000','117','1','2','1'
'30000','117','2','2','2'
'30000','117','3','2','3'
'30000','117','4','2','4'
'30000','117','5','2','5'
'30000','117','6','2','6'
'30000','117','7','2','7'
'30000','117','8','2','8'
'30000','117','17','2','17'
'30000','117','18','2','18'
'30000','117','19','2','19'
'30000','117','20','2','20'
'30000','117','21','2','21'
'30000','117','22','2','22'
'30000','117','23','2','23'
'30000','117','24','2','24'
'30000','118','1','0','1'
'30000','118','2','0','2'
'30000','118','3','0','3'
'30000','118','4','0','4'
'30000','118','5','0','5'
'30000','118','6','0','6'
'30000','118','7','0','7'
'30000','118','8','0','8'
'30000','118','17','0','17'
'30000','118','18','0','18'
'30000','118','19','0','19'
'30000','118','20','0','20'
'30000','118','21','0','21'
'30000','118','22','0','22'
'30000','118','23','0','23'
'30000','118','24','0','24'
'30000','119','1','1','1'
'30000','119','2','1','2'
'30000','119','3','1','3'
'30000','119','4','1','4'
'30000','119','5','1','5'
'30000','119','6','1','6'
'30000','119','7','1','7'
'30000','119','8','1','8'
'30000','119','17','1','17'
'30000','119','18','1','18'
'30000','119','19','1','19'
'30000','119','20','1','20'
'30000','119','21','1','21'
'30000','119','22','1','22'
'30000','119','23','1','23'
'30000','119','24','1','24'
'30000','201','1','4','0'
'30000','202','1','4','1'
'30000','203','1','4','4'
'30000','204','1','4','5'
'30000','205','1','4','8'
'30000','206','1','4','9'
'30000','207','1','4','12'
'30000','208','1','4','13'
'30000','209','1','5','0'
'30000','210','1','5','1'
'30000','211','1','5','4'
'30000','212','1','5','5'
'30000','213','1','5','8'
'30000','214','1','5','9'
'30000','215','1','5','12'
'30000','216','1','5','13'
'30000','217','1','2','1'
'30000','217','2','2','2'
'30000','217','3','2','3'
'30000','217','4','2','4'
'30000','217','5','2','5'
'30000','217','6','2','6'
'30000','217','7','2','7'
'30000','217','8','2','8'
'30000','217','17','2','17'
'30000','217','18','2','18'
'30000','217','19','2','19'
'30000','217','20','2','20'
'30000','217','21','2','21'
'30000','217','22','2','22'
'30000','217','23','2','23'
'30000','217','24','2','24'
'30000','218','1','0','1'
'30000','218','2','0','2'
'30000','218','3','0','3'
'30000','218','4','0','4'
'30000','218','5','0','5'
'30000','218','6','0','6'
'30000','218','7','0','7'
'30000','218','8','0','8'
'30000','218','17','0','17'
'30000','218','18','0','18'
'30000','218','19','0','19'
'30000','218','20','0','20'
'30000','218','21','0','21'
'30000','218','22','0','22'
'30000','218','23','0','23'
'30000','218','24','0','24'
'30000','219','1','1','1'
'30000','219','2','1','2'
'30000','219','3','1','3'
'30000','219','4','1','4'
'30000','219','5','1','5'
'30000','219','6','1','6'
'30000','219','7','1','7'
'30000','219','8','1','8'
'30000','219','17','1','17'
'30000','219','18','1','18'
'30000','219','19','1','19'
'30000','219','20','1','20'
'30000','219','21','1','21'
'30000','219','22','1','22'
'30000','219','23','1','23'
'30000','219','24','1','24'
'30000','301','1','4','0'
'30000','302','1','4','1'
'30000','303','1','4','4'
'30000','304','1','4','5'
'30000','305','1','4','8'
'30000','306','1','4','9'
'30000','307','1','4','12'
'30000','308','1','4','13'
'30000','309','1','5','0'
'30000','310','1','5','1'
'30000','311','1','5','4'
'30000','312','1','5','5'
'30000','313','1','5','8'
'30000','314','1','5','9'
'30000','315','1','5','12'
'30000','316','1','5','13'
'30000','317','1','2','1'
'30000','317','2','2','2'
'30000','317','3','2','3'
'30000','317','4','2','4'
'30000','317','5','2','5'
'30000','317','6','2','6'
'30000','317','7','2','7'
'30000','317','8','2','8'
'30000','317','17','2','17'
'30000','317','18','2','18'
'30000','317','19','2','19'
'30000','317','20','2','20'
'30000','317','21','2','21'
'30000','317','22','2','22'
'30000','317','23','2','23'
'30000','317','24','2','24'
'30000','318','1','0','1'
'30000','318','2','0','2'
'30000','318','3','0','3'
'30000','318','4','0','4'
'30000','318','5','0','5'
'30000','318','6','0','6'
'30000','318','7','0','7'
'30000','318','8','0','8'
'30000','318','17','0','17'
'30000','318','18','0','18'
'30000','318','19','0','19'
'30000','318','20','0','20'
'30000','318','21','0','21'
'30000','318','22','0','22'
'30000','318','23','0','23'
'30000','318','24','0','24'
'30000','319','1','1','1'
'30000','319','2','1','2'
'30000','319','3','1','3'
'30000','319','4','1','4'
'30000','319','5','1','5'
'30000','319','6','1','6'
'30000','319','7','1','7'
'30000','319','8','1','8'
'30000','319','17','1','17'
'30000','319','18','1','18'
'30000','319','19','1','19'
'30000','319','20','1','20'
'30000','319','21','1','21'
'30000','319','22','1','22'
'30000','319','23','1','23'
'30000','319','24','1','24'
'30000','401','1','4','0'
'30000','402','1','4','1'
'30000','403','1','4','4'
'30000','404','1','4','5'
'30000','405','1','4','8'
'30000','406','1','4','9'
'30000','407','1','4','12'
'30000','408','1','4','13'
'30000','409','1','5','0'
'30000','410','1','5','1'
'30000','411','1','5','4'
'30000','412','1','5','5'
'30000','413','1','5','8'
'30000','414','1','5','9'
'30000','415','1','5','12'
'30000','416','1','5','13'
'30000','417','1','2','1'
'30000','417','2','2','2'
'30000','417','3','2','3'
'30000','417','4','2','4'
'30000','417','5','2','5'
'30000','417','6','2','6'
'30000','417','7','2','7'
'30000','417','8','2','8'
'30000','417','17','2','17'
'30000','417','18','2','18'
'30000','417','19','2','19'
'30000','417','20','2','20'
'30000','417','21','2','21'
'30000','417','22','2','22'
'30000','417','23','2','23'
'30000','417','24','2','24'
'30000','418','1','0','1'
'30000','418','2','0','2'
'30000','418','3','0','3'
'30000','418','4','0','4'
'30000','418','5','0','5'
'30000','418','6','0','6'
'30000','418','7','0','7'
'30000','418','8','0','8'
'30000','418','17','0','17'
'30000','418','18','0','18'
'30000','418','19','0','19'
'30000','418','20','0','20'
'30000','418','21','0','21'
'30000','418','22','0','22'
'30000','418','23','0','23'
'30000','418','24','0','24'
'30000','419','1','1','1'
'30000','419','2','1','2'
'30000','419','3','1','3'
'30000','419','4','1','4'
'30000','419','5','1','5'
'30000','419','6','1','6'
'30000','419','7','1','7'
'30000','419','8','1','8'
'30000','419','17','1','17'
'30000','419','18','1','18'
'30000','419','19','1','19'
'30000','419','20','1','20'
'30000','419','21','1','21'
'30000','419','22','1','22'
'30000','419','23','1','23'
'30000','419','24','1','24'
'30000','501','1','4','0'
'30000','502','1','4','1'
'30000','503','1','4','4'
'30000','504','1','4','5'
'30000','505','1','4','8'
'30000','506','1','4','9'
'30000','507','1','4','12'
'30000','508','1','4','13'
'30000','509','1','5','0'
'30000','510','1','5','1'
'30000','511','1','5','4'
'30000','512','1','5','5'
'30000','513','1','5','8'
'30000','514','1','5','9'
'30000','515','1','5','12'
'30000','516','1','5','13'
'30000','517','1','2','1'
'30000','517','2','2','2'
'30000','517','3','2','3'
'30000','517','4','2','4'
'30000','517','5','2','5'
'30000','517','6','2','6'
'30000','517','7','2','7'
'30000','517','8','2','8'
'30000','517','17','2','17'
'30000','517','18','2','18'
'30000','517','19','2','19'
'30000','517','20','2','20'
'30000','517','21','2','21'
'30000','517','22','2','22'
'30000','517','23','2','23'
'30000','517','24','2','24'
'30000','518','1','0','1'
'30000','518','2','0','2'
'30000','518','3','0','3'
'30000','518','4','0','4'
'30000','518','5','0','5'
'30000','518','6','0','6'
'30000','518','7','0','7'
'30000','518','8','0','8'
'30000','518','17','0','17'
'30000','518','18','0','18'
'30000','518','19','0','19'
'30000','518','20','0','20'
'30000','518','21','0','21'
'30000','518','22','0','22'
'30000','518','23','0','23'
'30000','518','24','0','24'
'30000','519','1','1','1'
'30000','519','2','1','2'
'30000','519','3','1','3'
'30000','519','4','1','4'
'30000','519','5','1','5'
'30000','519','6','1','6'
'30000','519','7','1','7'
'30000','519','8','1','8'
'30000','519','17','1','17'
'30000','519','18','1','18'
'30000','519','19','1','19'
'30000','519','20','1','20'
'30000','519','21','1','21'
'30000','519','22','1','22'
'30000','519','23','1','23'
'30000','519','24','1','24'
'30000','601','1','4','0'
'30000','602','1','4','1'
'30000','603','1','4','4'
'30000','604','1','4','5'
'30000','605','1','4','8'
'30000','606','1','4','9'
'30000','607','1','4','12'
'30000','608','1','4','13'
'30000','609','1','5','0'
'30000','610','1','5','1'
'30000','611','1','5','4'
'30000','612','1','5','5'
'30000','613','1','5','8'
'30000','614','1','5','9'
