'30000','17','2','0','0','0','3','0','10','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','0','0','0','0','0','0','0'
'30000','18','0','0','6','0','7','0','70','0','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','19','0','0','6','0','7','0','70','0','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','20','0','0','6','0','7','0','70','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','21','0','0','6','0','7','0','70','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','22','2','0','0','0','3','0','10','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','0','0','0','0','0','0','0'
'30000','23','2','0','0','0','3','0','10','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','0','0','0','0','0','0','0'
'30000','24','0','0','6','0','7','0','70','0','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','25','0','0','6','0','7','0','70','0','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','26','0','0','6','0','7','0','70','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','27','0','0','6','0','7','0','70','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','28','2','0','0','0','3','0','10','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','0','0','0','0','0','0','0'
'30000','29','2','0','0','0','3','0','10','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','0','0','0','0','0','0','0'
'30000','30','0','0','6','0','7','0','70','0','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','31','0','0','6','0','7','0','70','0','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','32','0','0','6','0','7','0','70','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','33','0','0','6','0','7','0','70','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','34','2','0','0','0','3','0','10','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','0','0','0','0','0','0','0'
'30000','35','2','0','0','0','3','0','10','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','0','0','0','0','0','0','0'
'30000','36','0','0','6','0','7','0','70','0','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','37','0','0','6','0','7','0','70','0','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','38','0','0','6','0','7','0','70','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','2','0','0','0','0','0','0'
'30000','39','0','0','6','0','7','0','70','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','2','0','0','0','0','0','0'
'30000','40','2','0','0','0','3','0','10','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','0','0','0','0','0','0','0'
'30000','41','2','0','0','0','3','0','10','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','0','0','0','0','0','0','0'
'30000','42','0','0','6','0','7','0','70','0','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','43','0','0','6','0','7','0','70','0','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','44','0','0','6','0','7','0','70','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','2','0','0','0','0','0','0'
'30000','45','0','0','6','0','7','0','70','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','2','0','0','0','0','0','0'
'30000','46','0','0','6','0','7','0','70','0','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','47','0','0','6','0','7','0','70','0','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','48','0','0','6','0','7','0','70','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','2','0','0','0','0','0','0'
'30000','49','0','0','6','0','7','0','70','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','2','0','0','0','0','0','0'
'30000','50','0','0','6','0','7','0','70','0','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','51','0','0','6','0','7','0','70','0','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','52','0','0','6','0','7','0','70','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','2','0','0','0','0','0','0'
'30000','53','0','0','6','0','7','0','70','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','2','0','0','0','0','0','0'
'30000','54','0','0','6','0','7','0','70','0','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','55','0','0','6','0','7','0','70','0','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','56','0','0','6','0','7','0','70','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','2','0','0','0','0','0','0'
'30000','57','0','0','6','0','7','0','70','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','2','0','0','0','0','0','0'
'30000','58','2','0','0','0','3','0','10','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','0','0','0','0','0','0','0'
'30000','59','2','0','0','0','3','0','10','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','0','0','0','0','0','0','0'
'30000','60','0','0','6','0','7','0','70','0','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','61','0','0','6','0','7','0','70','0','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','1','0','0','0','0','0','0'
'30000','62','0','0','6','0','7','0','70','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','2','0','0','0','0','0','0'
'30000','63','0','0','6','0','7','0','70','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','2','0','0','0','0','0','0'
'30000','64','2','0','0','0','3','0','10','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','0','0','0','0','0','0','0'
'30000','65','2','0','0','0','3','0','10','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','0','0','0','0','0','0','0'
'30000','66','2','0','0','0','3','0','10','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','0','0','0','0','0','0','0'
'30000','67','2','0','0','0','3','0','10','1','0','0','-2','0','180','0','0','0','0','30','0','1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','10000','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','100','100','0','0','0','0','0','0','0','0','0','0','0'
