'30000','1','Basic set','1','3','4','5','16','17','21','22','23','24','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0'
'30000','2','Advanced set','1','3','4','5','16','17','21','22','23','24','27','30','31','37','28','47','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0'
