'30000','10','3','1',NULL,NULL,'1003'
'30000','10','4','1',NULL,NULL,'1004'
'30000','11','3','1',NULL,NULL,'1103'
'30000','11','4','1',NULL,NULL,'1104'
'30000','12','3','1',NULL,NULL,'1203'
'30000','12','4','1',NULL,NULL,'1204'
'30000','13','3','1',NULL,NULL,'1303'
'30000','13','4','1',NULL,NULL,'1304'
'30000','14','3','1',NULL,NULL,'1403'
'30000','14','4','1',NULL,NULL,'1404'
'30000','15','3','1',NULL,NULL,'1503'
'30000','15','4','1',NULL,NULL,'1504'
'30000','16','3','1',NULL,NULL,'1603'
'30000','16','4','1',NULL,NULL,'1604'
'30000','19','3','1',NULL,NULL,'1903'
'30000','19','4','1',NULL,NULL,'1904'
'30000','20','3','1',NULL,NULL,'2003'
'30000','20','4','1',NULL,NULL,'2004'
'30000','22','3','1',NULL,NULL,'2203'
'30000','22','4','1',NULL,NULL,'2204'
'30000','24','3','1',NULL,NULL,'2403'
'30000','24','4','1',NULL,NULL,'2404'
'30000','25','3','1',NULL,NULL,'2503'
'30000','25','4','1',NULL,NULL,'2504'
'30000','28','3','1',NULL,NULL,'2803'
'30000','28','4','1',NULL,NULL,'2804'
'30000','29','3','1',NULL,NULL,'2903'
'30000','29','4','1',NULL,NULL,'2904'
'30000','30','3','1',NULL,NULL,'3003'
'30000','30','4','1',NULL,NULL,'3004'
'30000','31','3','1',NULL,NULL,'3103'
'30000','31','4','1',NULL,NULL,'3104'
'30000','34','3','1',NULL,NULL,'3403'
'30000','34','4','1',NULL,NULL,'3404'
'30000','35','3','1',NULL,NULL,'3503'
'30000','35','4','1',NULL,NULL,'3504'
'30000','36','3','1',NULL,NULL,'3603'
'30000','36','4','1',NULL,NULL,'3604'
'30000','37','3','1',NULL,NULL,'3703'
'30000','37','4','1',NULL,NULL,'3704'
'30000','38','3','1',NULL,NULL,'3803'
'30000','38','4','1',NULL,NULL,'3804'
'30000','39','3','1',NULL,NULL,'3903'
'30000','39','4','1',NULL,NULL,'3904'
'30000','40','3','1',NULL,NULL,'4003'
'30000','40','4','1',NULL,NULL,'4004'
'30000','41','3','1',NULL,NULL,'4103'
'30000','41','4','1',NULL,NULL,'4104'
'30000','43','3','1',NULL,NULL,'4303'
'30000','43','4','1',NULL,NULL,'4304'
'30000','44','3','1',NULL,NULL,'4403'
'30000','44','4','1',NULL,NULL,'4404'
'30000','45','3','1',NULL,NULL,'4503'
'30000','45','4','1',NULL,NULL,'4504'
'30000','46','3','1',NULL,NULL,'4603'
'30000','46','4','1',NULL,NULL,'4604'
'30000','47','3','1',NULL,NULL,'4703'
'30000','47','4','1',NULL,NULL,'4704'
'30000','48','3','1',NULL,NULL,'4803'
'30000','48','4','1',NULL,NULL,'4804'
'30000','49','3','1',NULL,NULL,'4903'
'30000','49','4','1',NULL,NULL,'4904'
'30000','50','3','1',NULL,NULL,'5003'
'30000','50','4','1',NULL,NULL,'5004'
'30000','51','3','1',NULL,NULL,'5103'
'30000','51','4','1',NULL,NULL,'5104'
'30000','52','3','1',NULL,NULL,'5203'
'30000','52','4','1',NULL,NULL,'5204'
'30000','53','3','1',NULL,NULL,'5303'
'30000','53','4','1',NULL,NULL,'5304'
'30000','54','3','1',NULL,NULL,'5403'
'30000','54','4','1',NULL,NULL,'5404'
'30000','55','3','1',NULL,NULL,'5503'
'30000','55','4','1',NULL,NULL,'5504'
'30000','56','3','1',NULL,NULL,'5603'
'30000','56','4','1',NULL,NULL,'5604'
'30000','57','3','1',NULL,NULL,'5703'
'30000','57','4','1',NULL,NULL,'5704'
'30000','58','3','1',NULL,NULL,'5803'
'30000','58','4','1',NULL,NULL,'5804'
'30000','59','3','1',NULL,NULL,'5903'
'30000','59','4','1',NULL,NULL,'5904'
'30000','60','3','1',NULL,NULL,'6003'
'30000','60','4','1',NULL,NULL,'6004'
'30000','61','3','1',NULL,NULL,'6103'
'30000','61','4','1',NULL,NULL,'6104'
'30000','62','3','1',NULL,NULL,'6203'
'30000','62','4','1',NULL,NULL,'6204'
'30000','63','3','1',NULL,NULL,'6303'
'30000','63','4','1',NULL,NULL,'6304'
'30000','64','3','1',NULL,NULL,'6403'
'30000','64','4','1',NULL,NULL,'6404'
'30000','65','3','1',NULL,NULL,'6503'
'30000','65','4','1',NULL,NULL,'6504'
'30000','66','3','1',NULL,NULL,'6603'
'30000','66','4','1',NULL,NULL,'6604'
'30000','67','3','1',NULL,NULL,'6703'
'30000','67','4','1',NULL,NULL,'6704'
'30000','68','3','1',NULL,NULL,'6803'
'30000','68','4','1',NULL,NULL,'6804'
'30000','69','3','1',NULL,NULL,'6903'
'30000','69','4','1',NULL,NULL,'6904'
'30000','72','3','1',NULL,NULL,'7203'
'30000','72','4','1',NULL,NULL,'7204'
'30000','73','3','1',NULL,NULL,'7303'
'30000','73','4','1',NULL,NULL,'7304'
'30000','74','3','1',NULL,NULL,'7403'
'30000','74','4','1',NULL,NULL,'7404'
'30000','75','3','1',NULL,NULL,'7503'
'30000','75','4','1',NULL,NULL,'7504'
'30000','76','3','1',NULL,NULL,'7603'
'30000','76','4','1',NULL,NULL,'7604'
'30000','77','3','1',NULL,NULL,'7703'
'30000','77','4','1',NULL,NULL,'7704'
'30000','78','3','1',NULL,NULL,'7803'
'30000','78','4','1',NULL,NULL,'7804'
'30000','79','3','1',NULL,NULL,'7903'
'30000','79','4','1',NULL,NULL,'7904'
'30000','80','3','1',NULL,NULL,'8003'
'30000','80','4','1',NULL,NULL,'8004'
'30000','81','3','1',NULL,NULL,'8103'
'30000','81','4','1',NULL,NULL,'8104'
'30000','83','3','1',NULL,NULL,'8303'
'30000','83','4','1',NULL,NULL,'8304'
'30000','84','3','1',NULL,NULL,'8403'
'30000','84','4','1',NULL,NULL,'8404'
'30000','85','3','1',NULL,NULL,'8503'
'30000','85','4','1',NULL,NULL,'8504'
'30000','86','3','1',NULL,NULL,'8603'
'30000','86','4','1',NULL,NULL,'8604'
'30000','89','3','1',NULL,NULL,'8903'
'30000','89','4','1',NULL,NULL,'8904'
'30000','90','3','1',NULL,NULL,'9003'
'30000','90','4','1',NULL,NULL,'9004'
'30000','91','3','1',NULL,NULL,'9103'
'30000','91','4','1',NULL,NULL,'9104'
'30000','92','3','1',NULL,NULL,'9203'
'30000','92','4','1',NULL,NULL,'9204'
'30000','93','3','1',NULL,NULL,'9303'
'30000','93','4','1',NULL,NULL,'9304'
'30000','94','3','1',NULL,NULL,'9403'
'30000','94','4','1',NULL,NULL,'9404'
'30000','97','3','1',NULL,NULL,'9703'
'30000','97','4','1',NULL,NULL,'9704'
'30000','98','3','1',NULL,NULL,'9803'
'30000','98','4','1',NULL,NULL,'9804'
'30000','99','3','1',NULL,NULL,'9903'
'30000','99','4','1',NULL,NULL,'9904'
'30000','101','3','1',NULL,NULL,'10103'
'30000','101','4','1',NULL,NULL,'10104'
'30000','102','3','1',NULL,NULL,'10203'
'30000','102','4','1',NULL,NULL,'10204'
'30000','103','3','1',NULL,NULL,'10303'
'30000','103','4','1',NULL,NULL,'10304'
'30000','104','3','1',NULL,NULL,'10403'
'30000','104','4','1',NULL,NULL,'10404'
'30000','105','3','1',NULL,NULL,'10503'
'30000','105','4','1',NULL,NULL,'10504'
'30000','106','3','1',NULL,NULL,'10603'
'30000','106','4','1',NULL,NULL,'10604'
'30000','107','3','1',NULL,NULL,'10703'
'30000','107','4','1',NULL,NULL,'10704'
'30000','108','3','1',NULL,NULL,'10803'
'30000','108','4','1',NULL,NULL,'10804'
'30000','109','3','1',NULL,NULL,'10903'
'30000','109','4','1',NULL,NULL,'10904'
'30000','110','3','1',NULL,NULL,'11003'
'30000','110','4','1',NULL,NULL,'11004'
'30000','111','3','1',NULL,NULL,'11103'
'30000','111','4','1',NULL,NULL,'11104'
'30000','112','3','1',NULL,NULL,'11203'
'30000','112','4','1',NULL,NULL,'11204'
'30000','115','3','1',NULL,NULL,'11503'
'30000','115','4','1',NULL,NULL,'11504'
'30000','116','3','1',NULL,NULL,'11603'
'30000','116','4','1',NULL,NULL,'11604'
'30000','119','3','1',NULL,NULL,'11903'
'30000','119','4','1',NULL,NULL,'11904'
'30000','120','3','1',NULL,NULL,'12003'
'30000','120','4','1',NULL,NULL,'12004'
'30000','121','3','1',NULL,NULL,'12103'
'30000','121','4','1',NULL,NULL,'12104'
'30000','122','3','1',NULL,NULL,'12203'
