'30000','1','0','120','0','0','0','3','0','1','26','0','1','0',NULL,NULL,NULL,NULL,NULL,NULL
'30000','2','0','120','0','0','0','3','0','1','26','0','2','0',NULL,NULL,NULL,NULL,NULL,NULL
'30000','3','0','120','0','0','0','3','0','1','26','0','3','0',NULL,NULL,NULL,NULL,NULL,NULL
'30000','4','0','120','0','0','0','3','0','1','26','0','4','0',NULL,NULL,NULL,NULL,NULL,NULL
'30000','5','1','120','1','0','0','3','0','1','26','0','1','0',NULL,NULL,NULL,NULL,NULL,NULL
'30000','6','1','120','1','0','0','3','0','1','26','0','2','0',NULL,NULL,NULL,NULL,NULL,NULL
'30000','7','1','120','1','0','0','3','0','1','26','0','3','0',NULL,NULL,NULL,NULL,NULL,NULL
'30000','8','1','120','1','0','0','3','0','1','26','0','4','0',NULL,NULL,NULL,NULL,NULL,NULL
