'30000','1','1','100','1','0','0','0','-1'
'30000','2','2','100','1','0','0','0','-1'
'30000','3','3','100','1','0','0','0','-1'
'30000','4','4','100','1','0','0','0','-1'
'30000','5','5','100','1','0','0','0','-1'
'30000','6','6','100','1','0','0','0','-1'
'30000','7','7','100','1','0','0','0','-1'
'30000','8','8','100','1','0','0','0','-1'
'30000','9','9','100','1','0','0','0','-1'
'30000','10','10','100','1','0','0','0','-1'
'30000','11','11','100','1','0','0','0','-1'
'30000','12','12','100','1','0','0','0','-1'
'30000','13','13','100','1','0','0','0','-1'
'30000','14','14','100','1','0','0','0','-1'
'30000','15','15','100','1','0','0','0','-1'
'30000','16','16','100','1','0','0','0','-1'
'30000','17','17','100','1','0','0','0','-1'
'30000','18','18','100','1','0','0','0','-1'
'30000','19','19','100','1','0','0','0','-1'
'30000','20','20','100','1','0','0','0','-1'
'30000','21','21','100','1','0','0','0','-1'
'30000','22','22','100','1','0','0','0','-1'
'30000','23','23','100','1','0','0','0','-1'
'30000','24','24','100','1','0','0','0','-1'
'30000','25','25','100','1','0','0','0','-1'
'30000','26','26','100','1','0','0','0','-1'
'30000','27','27','100','1','0','0','0','-1'
'30000','28','28','100','1','0','0','0','-1'
'30000','29','29','100','1','0','0','0','-1'
'30000','30','30','100','1','0','0','0','-1'
'30000','31','31','100','1','0','0','0','-1'
'30000','32','32','100','1','0','0','0','-1'
'30000','33','33','100','1','0','0','0','-1'
'30000','34','34','100','1','0','0','0','-1'
'30000','35','35','100','1','0','0','0','-1'
'30000','36','36','100','1','0','0','0','-1'
'30000','37','37','100','1','0','0','0','-1'
'30000','38','38','100','1','0','0','0','-1'
'30000','39','39','100','1','0','0','0','-1'
'30000','40','40','100','1','0','0','0','-1'
'30000','41','41','100','1','0','0','0','-1'
'30000','42','42','100','1','0','0','0','-1'
'30000','43','43','100','1','0','0','0','-1'
'30000','44','44','100','1','0','0','0','-1'
'30000','45','45','100','1','0','0','0','-1'
'30000','46','46','100','1','0','0','0','-1'
'30000','47','47','100','1','0','0','0','-1'
'30000','48','48','100','1','0','0','0','-1'
'30000','80','80','100','1','0','0','0','-1'
'30000','81','81','100','1','0','0','0','-1'
