'30000','109','1'
'30000','110','1'
'30000','111','1'
'30000','112','1'
'30000','113','2'
'30000','114','2'
'30000','115','2'
'30000','116','2'
'30000','209','1'
'30000','210','1'
'30000','211','1'
'30000','212','1'
'30000','213','2'
'30000','214','2'
'30000','215','2'
'30000','216','2'
'30000','309','1'
'30000','310','1'
'30000','311','1'
'30000','312','1'
'30000','313','2'
'30000','314','2'
'30000','315','2'
'30000','316','2'
'30000','409','1'
'30000','410','1'
'30000','411','1'
'30000','412','1'
'30000','413','2'
'30000','414','2'
'30000','415','2'
'30000','416','2'
'30000','509','1'
'30000','510','1'
'30000','511','1'
'30000','512','1'
'30000','513','2'
'30000','514','2'
'30000','515','2'
'30000','516','2'
'30000','609','1'
'30000','610','1'
'30000','611','1'
'30000','612','1'
'30000','613','2'
'30000','614','2'
'30000','615','2'
'30000','616','2'
