'30000','0','0','0','Default'
'30000','0','1','0','From into CgPN and AddCgPN'
'30000','0','2','0','To into CdPN'
'30000','0','3','0','To into CdPN, From into CgPN and AddCgPN'
'30000','0','4','0','ReqLine into CdPN'
'30000','0','5','0','ReqLine into CdPN, From into CgPN and AddCgPN'
'30000','0','6','0','OTC Notification parameter to message'
'30000','0','7','0','Default + Number Portability'
'30000','1','0','0','Default'
'30000','1','1','0','CgPN into PAI and From'
'30000','1','2','0','AddCdPN into To'
'30000','1','3','0','AddCdPN into To, CgPN into PAI and From'
'30000','1','4','0','OTC Notification message to parameter'
'30000','1','5','0','Default + Number Portability'
