'30000','1','20650','1'
'30000','1','88411','0'
'30000','1','88421','0'
'30000','1','88711','0'
'30000','2','20650','1'
'30000','2','88412','0'
'30000','2','88422','0'
'30000','2','88712','0'
'30000','3','20650','1'
'30000','3','88413','0'
'30000','3','88423','0'
'30000','3','88713','0'
'30000','4','20612','1'
'30000','4','88414','0'
'30000','4','88424','0'
'30000','4','88714','0'
'30000','5','20650','1'
'30000','5','88415','0'
'30000','5','88425','0'
'30000','5','88715','0'
'30000','6','20650','1'
'30000','6','88416','0'
'30000','6','88426','0'
'30000','6','88716','0'
'30000','7','20650','1'
'30000','7','88417','0'
'30000','7','88427','0'
'30000','7','88717','0'
'30000','8','20650','1'
'30000','8','88418','0'
'30000','8','88428','0'
'30000','8','88718','0'
'30000','9','20650','1'
'30000','9','88419','0'
'30000','9','88429','0'
'30000','9','88719','0'
'30000','10','20650','1'
'30000','10','88420','0'
'30000','10','88430','0'
'30000','10','88720','0'
'30000','11','20650','1'
'30000','11','88431','0'
'30000','11','88441','0'
'30000','11','88721','0'
'30000','12','20650','1'
'30000','12','88411','0'
'30000','12','88412','0'
'30000','12','88413','0'
'30000','12','88414','0'
'30000','12','88415','0'
'30000','12','88416','0'
'30000','12','88417','0'
'30000','12','88418','0'
'30000','12','88419','0'
'30000','12','88420','0'
'30000','12','88421','0'
'30000','12','88422','0'
'30000','12','88423','0'
'30000','12','88424','0'
'30000','12','88425','0'
'30000','12','88426','0'
'30000','12','88427','0'
'30000','12','88428','0'
'30000','12','88429','0'
'30000','12','88430','0'
'30000','12','88431','0'
'30000','12','88441','0'
'30000','12','88711','0'
'30000','12','88712','0'
'30000','12','88713','0'
'30000','12','88714','0'
'30000','12','88715','0'
'30000','12','88716','0'
'30000','12','88717','0'
'30000','12','88718','0'
'30000','12','88719','0'
'30000','12','88720','0'
'30000','12','88721','0'
