'30000','1','1','101','1','101','0','1','0','0','0','0'
'30000','2','1','109','1','1','0','1','0','0','0','0'
'30000','3','1','110','1','2','0','1','0','0','0','0'
'30000','4','1','113','1','3','0','1','0','0','0','0'
'30000','5','1','114','1','4','0','1','0','0','0','0'
'30000','6','1','209','1','5','0','1','0','0','0','0'
'30000','7','1','210','1','6','0','1','0','0','0','0'
'30000','8','1','213','1','7','0','1','0','0','0','0'
'30000','9','1','214','1','8','0','1','0','0','0','0'
'30000','10','1','201','1','9','0','1','0','0','0','0'
'30000','11','1','102','1','10','0','1','0','0','0','0'
'30000','12','1','202','1','11','0','1','0','0','0','0'
'30000','13','1','309','1','12','0','1','0','0','0','0'
'30000','14','1','310','1','13','0','1','0','0','0','0'
'30000','15','1','313','1','14','0','1','0','0','0','0'
'30000','16','1','314','1','15','0','1','0','0','0','0'
'30000','17','1','103','1','16','0','1','0','0','0','0'
'30000','18','1','203','1','17','0','1','0','0','0','0'
'30000','19','1','409','1','18','0','1','0','0','0','0'
'30000','20','1','410','1','19','0','1','0','0','0','0'
'30000','21','1','413','1','20','0','1','0','0','0','0'
'30000','22','1','414','1','21','0','1','0','0','0','0'
'30000','23','1','104','1','22','0','1','0','0','0','0'
'30000','24','1','204','1','23','0','1','0','0','0','0'
'30000','25','1','509','1','24','0','1','0','0','0','0'
'30000','26','1','510','1','25','0','1','0','0','0','0'
'30000','27','1','513','1','26','0','1','0','0','0','0'
'30000','28','1','514','1','27','0','1','0','0','0','0'
'30000','29','1','301','1','28','0','1','0','0','0','0'
'30000','30','1','401','1','29','0','1','0','0','0','0'
'30000','31','1','609','1','30','0','1','0','0','0','0'
'30000','32','1','610','1','31','0','1','0','0','0','0'
'30000','33','1','613','1','32','0','1','0','0','0','0'
'30000','34','1','614','1','33','0','1','0','0','0','0'
'30000','35','1','302','1','34','0','1','0','0','0','0'
'30000','36','1','402','1','35','0','1','0','0','0','0'
'30000','37','1','303','1','40','0','1','0','0','0','0'
'30000','38','1','403','1','41','0','1','0','0','0','0'
'30000','39','1','111','1','36','0','1','0','0','0','0'
'30000','40','1','112','1','37','0','1','0','0','0','0'
'30000','41','1','115','1','38','0','1','0','0','0','0'
'30000','42','1','116','1','39','0','1','0','0','0','0'
'30000','43','1','211','1','42','0','1','0','0','0','0'
'30000','44','1','212','1','43','0','1','0','0','0','0'
'30000','45','1','215','1','44','0','1','0','0','0','0'
'30000','46','1','216','1','45','0','1','0','0','0','0'
'30000','47','1','311','1','46','0','1','0','0','0','0'
'30000','48','1','312','1','47','0','1','0','0','0','0'
'30000','49','1','315','1','48','0','1','0','0','0','0'
'30000','50','1','316','1','49','0','1','0','0','0','0'
'30000','51','1','411','1','50','0','1','0','0','0','0'
'30000','52','1','412','1','51','0','1','0','0','0','0'
'30000','53','1','415','1','52','0','1','0','0','0','0'
'30000','54','1','416','1','53','0','1','0','0','0','0'
'30000','55','1','511','1','54','0','1','0','0','0','0'
'30000','56','1','512','1','55','0','1','0','0','0','0'
'30000','57','1','515','1','56','0','1','0','0','0','0'
'30000','58','1','516','1','57','0','1','0','0','0','0'
'30000','59','1','304','1','58','0','1','0','0','0','0'
'30000','60','1','404','1','59','0','1','0','0','0','0'
'30000','61','1','611','1','60','0','1','0','0','0','0'
'30000','62','1','612','1','61','0','1','0','0','0','0'
'30000','63','1','615','1','62','0','1','0','0','0','0'
'30000','64','1','616','1','63','0','1','0','0','0','0'
'30000','65','1','501','1','64','0','1','0','0','0','0'
'30000','66','1','601','1','65','0','1','0','0','0','0'
'30000','67','1','502','1','66','0','1','0','0','0','0'
'30000','68','1','602','1','67','0','1','0','0','0','0'
'30000','69','1','503','1','68','0','1','0','0','0','0'
'30000','70','1','603','1','69','0','1','0','0','0','0'
'30000','71','21','71','1','70','0','1','0','0','0','0'
'30000','72','21','71','2','70','0','1','0','0','0','0'
'30000','73','21','71','3','70','0','1','0','0','0','0'
'30000','74','21','71','4','70','0','1','0','0','0','0'
'30000','75','21','71','5','70','0','1','0','0','0','0'
'30000','76','21','71','6','70','0','1','0','0','0','0'
'30000','77','21','71','7','70','0','1','0','0','0','0'
'30000','78','21','71','8','70','0','1','0','0','0','0'
'30000','79','21','71','9','70','0','1','0','0','0','0'
'30000','80','21','71','10','70','0','1','0','0','0','0'
'30000','81','21','71','11','70','0','1','0','0','0','0'
'30000','82','0','1','1','80','0','1','0','0','0','0'
'30000','83','0','1','2','80','0','1','0','0','0','0'
'30000','84','0','1','3','80','0','1','0','0','0','0'
'30000','85','0','1','4','80','0','1','0','0','0','0'
'30000','86','0','1','5','80','0','1','0','0','0','0'
'30000','87','0','1','6','80','0','1','0','0','0','0'
'30000','88','0','1','7','80','0','1','0','0','0','0'
'30000','89','0','1','8','80','0','1','0','0','0','0'
'30000','90','0','1','9','80','0','1','0','0','0','0'
'30000','91','0','1','10','80','0','1','0','0','0','0'
'30000','92','0','1','11','80','0','1','0','0','0','0'
'30000','93','0','1','12','80','0','1','0','0','0','0'
'30000','94','0','1','13','80','0','1','0','0','0','0'
'30000','95','0','1','14','80','0','1','0','0','0','0'
'30000','96','0','1','15','80','0','1','0','0','0','0'
'30000','97','0','1','17','80','0','1','0','0','0','0'
'30000','98','0','1','18','80','0','1','0','0','0','0'
'30000','99','0','1','19','80','0','1','0','0','0','0'
'30000','100','0','1','20','80','0','1','0','0','0','0'
'30000','101','0','1','21','80','0','1','0','0','0','0'
'30000','102','0','1','22','80','0','1','0','0','0','0'
'30000','103','0','1','23','80','0','1','0','0','0','0'
'30000','104','0','1','24','80','0','1','0','0','0','0'
'30000','105','0','1','25','80','0','1','0','0','0','0'
'30000','106','0','1','26','80','0','1','0','0','0','0'
'30000','107','0','1','27','80','0','1','0','0','0','0'
'30000','108','0','1','28','80','0','1','0','0','0','0'
'30000','109','0','1','29','80','0','1','0','0','0','0'
'30000','110','0','1','30','80','0','1','0','0','0','0'
'30000','111','0','1','31','80','0','1','0','0','0','0'
'30000','112','0','33','1','81','0','1','0','0','0','0'
'30000','113','0','33','2','81','0','1','0','0','0','0'
'30000','114','0','33','3','81','0','1','0','0','0','0'
'30000','115','0','33','4','81','0','1','0','0','0','0'
'30000','116','0','33','5','81','0','1','0','0','0','0'
'30000','117','0','33','6','81','0','1','0','0','0','0'
'30000','118','0','33','7','81','0','1','0','0','0','0'
'30000','119','0','33','8','81','0','1','0','0','0','0'
'30000','120','0','33','9','81','0','1','0','0','0','0'
'30000','121','0','33','10','81','0','1','0','0','0','0'
'30000','122','0','33','11','81','0','1','0','0','0','0'
'30000','123','0','33','12','81','0','1','0','0','0','0'
'30000','124','0','33','13','81','0','1','0','0','0','0'
'30000','125','0','33','14','81','0','1','0','0','0','0'
'30000','126','0','33','15','81','0','1','0','0','0','0'
'30000','127','0','33','17','81','0','1','0','0','0','0'
'30000','128','0','33','18','81','0','1','0','0','0','0'
'30000','129','0','33','19','81','0','1','0','0','0','0'
'30000','130','0','33','20','81','0','1','0','0','0','0'
'30000','131','0','33','21','81','0','1','0','0','0','0'
'30000','132','0','33','22','81','0','1','0','0','0','0'
'30000','133','0','33','23','81','0','1','0','0','0','0'
'30000','134','0','33','24','81','0','1','0','0','0','0'
'30000','135','0','33','25','81','0','1','0','0','0','0'
'30000','136','0','33','26','81','0','1','0','0','0','0'
'30000','137','0','33','27','81','0','1','0','0','0','0'
'30000','138','0','33','28','81','0','1','0','0','0','0'
'30000','139','0','33','29','81','0','1','0','0','0','0'
'30000','140','0','33','30','81','0','1','0','0','0','0'
'30000','141','0','33','31','81','0','1','0','0','0','0'
