'19362','0','0','0'
'19362','1','700','900'
'19362','2','700','1100'
'19362','3','900','1100'
'19362','4','700','1300'
'19362','5','900','1300'
'19362','6','1100','1300'
'19362','7','700','1500'
'19362','8','900','1500'
'19362','9','1100','1500'
'19362','10','1300','1500'
'19362','11','700','1700'
'19362','12','900','1700'
'19362','13','1100','1700'
'19362','14','1300','1700'
'19362','15','1500','1700'
'19362','16','500','0'
'19362','17','941','1336'
'19362','18','697','1209'
'19362','19','697','1336'
'19362','20','697','1477'
'19362','21','770','1209'
'19362','22','770','1336'
'19362','23','770','1477'
'19362','24','852','1209'
'19362','25','852','1336'
'19362','26','852','1477'
'19362','27','697','1633'
'19362','28','770','1633'
'19362','29','852','1633'
'19362','30','941','1633'
'19362','31','941','1209'
'19362','32','941','1477'
'19362','33','1380','1500'
'19362','34','1380','1620'
'19362','35','1500','1620'
'19362','36','1380','1740'
'19362','37','1500','1740'
'19362','38','1620','1740'
'19362','39','1380','1860'
'19362','40','1500','1860'
'19362','41','1620','1860'
'19362','42','1740','1860'
'19362','43','1380','1980'
'19362','44','1500','1980'
'19362','45','1620','1980'
'19362','46','1740','1980'
'19362','47','1860','1980'
'19362','48','1140','1020'
'19362','49','1140','900'
'19362','50','1020','900'
'19362','51','1140','780'
'19362','52','1020','780'
'19362','53','900','780'
'19362','54','1140','660'
'19362','55','1020','660'
'19362','56','900','660'
'19362','57','780','660'
'19362','58','1140','540'
'19362','59','1020','540'
'19362','60','900','540'
'19362','61','780','540'
'19362','62','660','540'
