'19362','1','1','10.20.0.27','0'
'19362','2','1','10.20.0.27','0'
'19362','3','1','10.20.0.33','0'
'19362','4','1','10.20.0.33','0'
'19362','5','1','10.20.0.33','0'
'19362','7','1','10.20.0.27','0'
'19362','8','1','10.20.0.33','0'
'19362','22288','1','10.20.0.182','0'
'19362','22289','1','10.20.0.172','0'
'19362','22290','1','10.20.0.162','0'
'19362','22291','1','10.20.0.112','0'
'19362','22292','1','10.20.0.122','0'
'19362','22293','1','10.20.0.132','0'
'19362','22294','1','10.20.0.142','0'
'19362','22295','1','10.20.0.152','0'
'19362','22296','1','10.20.0.102','0'
'19362','22297','1','10.20.0.192','0'
'19362','22298','1','10.20.0.60','0'
'19362','22299','1','10.20.0.61','0'
'19362','22300','1','10.20.0.62','0'
'19362','22301','1','10.20.0.63','0'
'19362','22302','1','10.20.0.64','0'
