'19362','1','0','0','0','0'
'19362','2','0','0','1','0'
'19362','3','0','0','2','0'
'19362','4','0','0','3','0'
'19362','5','0','0','4','0'
'19362','6','0','0','5','0'
'19362','7','0','0','6','0'
'19362','8','0','0','7','0'
'19362','9','0','0','8','0'
'19362','10','0','0','9','0'
'19362','11','0','1','0','1'
'19362','12','0','1','1','1'
'19362','13','0','1','2','1'
'19362','14','0','1','3','1'
'19362','15','0','1','4','1'
'19362','16','0','1','5','1'
'19362','17','0','1','6','1'
'19362','18','0','1','7','1'
'19362','19','0','1','8','1'
'19362','20','0','1','9','1'
'19362','21','0','1','10','1'
'19362','22','0','1','11','1'
'19362','23','0','1','12','1'
'19362','24','0','1','13','1'
'19362','25','0','1','14','1'
'19362','26','0','1','15','1'
'19362','27','0','1','16','1'
'19362','28','0','1','17','1'
'19362','29','0','1','18','1'
'19362','30','0','1','19','1'
'19362','31','0','1','20','1'
'19362','32','0','1','21','1'
'19362','33','0','1','22','1'
'19362','34','0','1','23','1'
'19362','35','0','1','24','1'
'19362','36','0','1','25','1'
'19362','37','0','1','26','1'
'19362','38','0','1','27','1'
'19362','39','0','1','28','1'
'19362','40','0','1','29','1'
'19362','41','0','1','30','1'
'19362','42','0','1','31','1'
