'19362','6','0','sak0902-6-0'
'19362','6','1','sak0902-6-1'
'19362','6','2','sak0902-6-2'
'19362','6','3','sak0902-6-3'
'19362','6','4','sak0902-6-4'
'19362','6','5','sak0902-6-5'
'19362','6','6','sak0902-6-6'
'19362','6','7','sak0902-6-7'
'19362','6','8','sak0902-6-8'
'19362','6','9','sak0902-6-9'
'19362','6','10','sak0902-6-10'
'19362','6','11','sak0902-6-11'
'19362','6','12','sak0902-6-12'
'19362','6','13','sak0902-6-13'
'19362','6','14','sak0902-6-14'
'19362','6','15','sak0902-6-15'
'19362','6','16','sak0902-6-16'
'19362','6','17','sak0902-6-17'
'19362','6','18','sak0902-6-18'
'19362','6','19','sak0902-6-19'
'19362','6','20','sak0902-6-20'
'19362','6','21','sak0902-6-21'
'19362','6','22','sak0902-6-22'
'19362','6','23','sak0902-6-23'
'19362','6','24','sak0902-6-24'
'19362','6','25','sak0902-6-25'
'19362','6','26','sak0902-6-26'
'19362','6','27','sak0902-6-27'
'19362','6','28','sak0902-6-28'
'19362','6','29','sak0902-6-29'
'19362','6','30','sak0902-6-30'
'19362','6','31','sak0902-6-31'
'19362','6','32','sak0902-6-32'
'19362','6','33','sak0902-6-33'
'19362','6','34','sak0902-6-34'
'19362','6','35','sak0902-6-35'
'19362','6','36','sak0902-6-36'
'19362','6','37','sak0902-6-37'
'19362','6','38','sak0902-6-38'
'19362','6','39','sak0902-6-39'
'19362','6','40','sak0902-6-40'
'19362','6','41','sak0902-6-41'
'19362','6','42','sak0902-6-42'
'19362','6','43','sak0902-6-43'
'19362','6','44','sak0902-6-44'
'19362','6','45','sak0902-6-45'
'19362','6','46','sak0902-6-46'
'19362','6','47','sak0902-6-47'
'19362','6','48','sak0902-6-48'
'19362','6','49','sak0902-6-49'
'19362','6','50','sak0902-6-50'
'19362','6','51','sak0902-6-51'
'19362','6','52','sak0902-6-52'
'19362','6','53','sak0902-6-53'
'19362','6','54','sak0902-6-54'
'19362','6','55','sak0902-6-55'
'19362','6','56','sak0902-6-56'
'19362','6','57','sak0902-6-57'
'19362','6','58','sak0902-6-58'
'19362','6','59','sak0902-6-59'
'19362','6','60','sak0902-6-60'
'19362','6','61','sak0902-6-61'
'19362','6','62','sak0902-6-62'
'19362','6','63','sak0902-6-63'
'19362','6','64','sak0802-6-64'
'19362','6','65','sak0802-6-65'
'19362','6','66','sak0802-6-66'
'19362','6','67','sak0802-6-67'
'19362','6','68','sak0802-6-68'
'19362','6','69','sak0802-6-69'
'19362','6','70','sak0802-6-70'
'19362','6','71','sak0802-6-71'
'19362','6','72','sak0802-6-72'
'19362','6','73','sak0802-6-73'
'19362','6','74','sak0802-6-74'
'19362','6','75','sak0802-6-75'
'19362','6','76','sak0802-6-76'
'19362','6','77','sak0802-6-77'
'19362','6','78','sak0802-6-78'
'19362','6','79','sak0802-6-79'
'19362','6','80','sak0802-6-80'
'19362','6','81','sak0802-6-81'
'19362','6','82','sak0802-6-82'
'19362','6','83','sak0802-6-83'
'19362','6','84','sak0802-6-84'
'19362','6','85','sak0802-6-85'
'19362','6','86','sak0802-6-86'
'19362','6','87','sak0802-6-87'
'19362','6','88','sak0802-6-88'
'19362','6','89','sak0802-6-89'
'19362','6','90','sak0802-6-90'
'19362','6','91','sak0802-6-91'
'19362','6','92','sak0802-6-92'
'19362','6','93','sak0802-6-93'
'19362','6','94','sak0802-6-94'
'19362','6','95','sak0802-6-95'
'19362','6','96','sak0802-6-96'
'19362','6','97','sak0802-6-97'
'19362','6','98','sak0802-6-98'
'19362','6','99','sak0802-6-99'
'19362','6','100','sak0802-6-100'
'19362','6','101','sak0802-6-101'
'19362','6','102','sak0802-6-102'
'19362','6','103','sak0802-6-103'
'19362','6','104','sak0802-6-104'
'19362','6','105','sak0802-6-105'
'19362','6','106','sak0802-6-106'
'19362','6','107','sak0802-6-107'
'19362','6','108','sak0802-6-108'
'19362','6','109','sak0802-6-109'
'19362','6','110','sak0802-6-110'
'19362','6','111','sak0802-6-111'
'19362','6','112','sak0802-6-112'
'19362','6','113','sak0802-6-113'
'19362','6','114','sak0802-6-114'
'19362','6','115','sak0802-6-115'
'19362','6','116','sak0802-6-116'
'19362','6','117','sak0802-6-117'
'19362','6','118','sak0802-6-118'
'19362','6','119','sak0802-6-119'
'19362','6','120','sak0802-6-120'
'19362','6','121','sak0802-6-121'
'19362','6','122','sak0802-6-122'
'19362','6','123','sak0802-6-123'
'19362','6','124','sak0802-6-124'
'19362','6','125','sak0802-6-125'
'19362','6','126','sak0802-6-126'
'19362','6','127','sak0802-6-127'
'19362','6','128','sak0702-6-128'
'19362','6','129','sak0702-6-129'
'19362','6','130','sak0702-6-130'
'19362','6','131','sak0702-6-131'
'19362','6','132','sak0702-6-132'
'19362','6','133','sak0702-6-133'
'19362','6','134','sak0702-6-134'
'19362','6','135','sak0702-6-135'
'19362','6','136','sak0702-6-136'
'19362','6','137','sak0702-6-137'
'19362','6','138','sak0702-6-138'
'19362','6','139','sak0702-6-139'
'19362','6','140','sak0702-6-140'
'19362','6','141','sak0702-6-141'
'19362','6','142','sak0702-6-142'
'19362','6','143','sak0702-6-143'
'19362','6','144','sak0702-6-144'
'19362','6','145','sak0702-6-145'
'19362','6','146','sak0702-6-146'
'19362','6','147','sak0702-6-147'
'19362','6','148','sak0702-6-148'
'19362','6','149','sak0702-6-149'
'19362','6','150','sak0702-6-150'
'19362','6','151','sak0702-6-151'
'19362','6','152','sak0702-6-152'
'19362','6','153','sak0702-6-153'
'19362','6','154','sak0702-6-154'
'19362','6','155','sak0702-6-155'
'19362','6','156','sak0702-6-156'
'19362','6','157','sak0702-6-157'
'19362','6','158','sak0702-6-158'
'19362','6','159','sak0702-6-159'
'19362','6','160','sak0702-6-160'
'19362','6','161','sak0702-6-161'
'19362','6','162','sak0702-6-162'
'19362','6','163','sak0702-6-163'
'19362','6','164','sak0702-6-164'
