'19362','1','2','0','0','0','30','1','3','1','0','0','-1','0','180','0','2','0','0','1',NULL,'32','2048','0','0','0','0','1','1','3',NULL,NULL,'0','0','215','1','0','0','0','0','0','0','0','0','0','0','0','99','1','0','0','0','0','0','0','100','1','0','1','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0'
'19362','2','1','0','0','1','11','1','3','1','0','6','-1','1','180','0','2','0','0','1',NULL,'32','2048','0','3','0','0','1','1','2',NULL,NULL,'0','0','215','1','0','0','0','0','0','0','0','0','0','0','0','99','1','0','0','0','0','0','0','100','1','0','1','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0'
'19362','3','0','0','0','1','11','1','3','1','0','6','-1','1','180','0','2','0','0','1',NULL,'32','2048','0','2','0','0','1','1','2',NULL,NULL,'0','0','215','1','0','0','0','0','0','0','0','0','0','0','0','99','1','0','0','0','0','0','0','100','1','0','1','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0'
'19362','4','2','0','0','2','11','1','3','1','0','6','-1','0','180','0','2','0','0','1',NULL,'32','2048','0','5','0','0','1','1','2',NULL,NULL,'0','0','215','1','0','0','0','0','0','0','0','0','0','0','0','99','1','0','0','0','0','0','0','100','1','0','1','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0'
'19362','5','1','0','0','3','11','1','3','1','0','6','-1','0','180','0','2','0','0','1',NULL,'32','2048','0','3','0','0','1','1','2',NULL,NULL,'0','0','215','1','0','0','0','0','0','0','0','0','0','0','0','99','1','0','0','0','0','0','0','100','1','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0'
'19362','6','0','0','0','3','11','1','3','1','0','6','-1','0','180','0','2','0','0','1',NULL,'32','2048','0','2','0','0','1','1','2',NULL,NULL,'0','0','215','1','0','0','0','0','0','0','0','0','0','0','0','99','1','0','0','0','0','0','0','100','1','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0'
'19362','7','0','0','0','0','30','1','3','1','0','0','-1','0','180','0','2','0','0','1',NULL,'32','2048','0','0','0','0','1','1','2',NULL,NULL,'0','0','215','1','0','0','0','0','0','0','0','0','0','0','0','99','1','0','0','0','0','0','0','100','1','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0'
