'19362','10','1','0','255','0','0'
'19362','11','1','0','255','0','0'
'19362','12','1','1','255','0','0'
'19362','13','1','1','255','1','10'
'19362','14','1','1','255','1','9'
'19362','15','1','0','255','0','0'
'19362','16','1','0','255','0','0'
'19362','17','1','1','255','0','0'
'19362','18','2','1','255','0','0'
'19362','19','1','0','255','0','0'
'19362','20','1','1','255','0','0'
'19362','21','2','0','255','0','0'
'19362','22','3','0','1','0','0'
'19362','23','1','1','255','0','0'
'19362','24','1','0','255','0','0'
'19362','25','1','0','255','0','0'
'19362','26','1','1','255','0','0'
'19362','27','1','0','1','0','0'
'19362','28','3','0','1','0','0'
'19362','29','3','0','1','0','0'
'19362','30','1','0','255','0','0'
'19362','31','1','0','255','0','0'
'19362','33','1','0','255','0','0'
'19362','34','1','0','255','0','0'
'19362','35','1','1','255','1','10'
'19362','36','3','0','1','0','0'
'19362','37','3','0','1','0','0'
'19362','38','1','0','8','0','0'
'19362','39','3','1','1','0','0'
'19362','40','3','0','1','0','0'
'19362','41','3','0','1','0','0'
'19362','42','3','0','1','0','0'
'19362','43','3','0','1','0','0'
'19362','100','1','1','255','3','0'
