'19362','0','G711A,G711U 20ms'
'19362','1','G711A,G711U,G729 20ms'
'19362','2','G711A,G711U,G729 30ms'
'19362','3','G711A,G711U,G729 20ms,Fax,Video'
'19362','4','G711A,G711U,G729 30ms,Fax,Video'
