'19362','1','1','1','1'
'19362','1','1','2','3'
'19362','1','1','3','1'
'19362','1','2','1','1'
'19362','1','2','2','3'
'19362','1','2','3','2'
'19362','1','3','1','2'
'19362','1','3','2','2'
'19362','1','3','3','2'
'19362','2','1','1','1'
'19362','2','1','2','3'
'19362','2','1','3','1'
'19362','2','2','1','1'
'19362','2','2','2','3'
'19362','2','2','3','2'
'19362','2','3','1','2'
'19362','2','3','2','2'
'19362','2','3','3','2'
'19362','3','1','1','1'
'19362','11','1','1','1'
'19362','11','1','2','3'
'19362','11','1','3','1'
'19362','11','2','1','1'
'19362','11','2','2','3'
'19362','11','2','3','2'
'19362','11','3','1','2'
'19362','11','3','2','2'
'19362','11','3','3','2'
'19362','12','1','1','1'
'19362','12','1','2','3'
'19362','12','1','3','1'
'19362','12','2','1','1'
'19362','12','2','2','3'
'19362','12','2','3','2'
'19362','12','3','1','2'
'19362','12','3','2','2'
'19362','12','3','3','2'
