'19362','1','7','4','0','0','0','0','0','0','0','0'
'19362','2','6','4','0','1','0','0','0','1','1','0'
'19362','3','0','4','0','2','0','0','0','0','0','0'
'19362','4','7','3','0','0','0','0','0','0','0','0'
'19362','5','10','4','0','0','0','0','0','0','1','0'
'19362','6','5','4','0','0','0','0','0','0','0','0'
'19362','7','4','4','0','0','0','2','0','0','0','0'
'19362','8','6','4','0','1','0','0','0','1','1','0'
'19362','9','6','4','0','1','0','0','0','1','1','0'
'19362','10','6','4','0','1','0','0','0','1','1','0'
'19362','11','6','4','0','1','0','0','0','1','1','0'
'19362','12','6','4','0','1','0','0','0','1','1','0'
'19362','13','6','4','0','1','0','0','0','1','1','0'
'19362','14','6','4','0','1','0','0','0','1','1','0'
'19362','15','6','4','0','1','0','0','0','1','1','0'
'19362','16','3','4','0','0','0','0','1','0','0','0'
'19362','17','7','4','0','0','0','0','0','0','0','0'
'19362','18','2','4','0','0','1','0','0','0','0','0'
'19362','19','7','4','0','0','0','0','0','0','0','0'
'19362','20','4','4','0','0','0','0','0','0','0','0'
'19362','23','7','4','0','0','0','0','0','0','0','0'
'19362','28','12','4','0','0','0','0','0','0','0','0'
'19362','29','7','4','0','0','0','0','1','0','0','0'
'19362','30','7','3','0','0','0','1','0','0','0','0'
'19362','31','7','4','0','0','0','1','0','0','0','0'
'19362','32','13','4','0','0','0','0','0','0','0','0'
'19362','33','6','1','0','1','0','0','0','1','1','0'
'19362','34','6','2','0','1','0','0','0','1','1','0'
'19362','35','6','3','0','1','0','0','0','1','1','0'
'19362','36','7','1','0','0','0','0','0','0','0','0'
'19362','37','7','2','0','0','0','0','0','0','0','0'
'19362','38','7','3','0','0','0','0','0','0','0','0'
'19362','39','6','4','0','1','0','0','0','1','1','0'
'19362','40','7','4','0','0','0','0','0','0','0','0'
'19362','41','14','4','0','0','0','0','0','0','0','0'
'19362','42','11','4','0','1','0','0','0','0','0','0'
'19362','43','10','4','0','0','0','0','0','0','1','0'
'19362','44','7','3','0','0','0','0','0','0','0','0'
'19362','45','6','4','0','1','0','0','0','1','1','0'
'19362','56','7','4','0','0','0','0','0','0','0','1'
'19362','57','7','4','0','0','0','0','0','0','0','1'
'19362','58','7','4','0','0','0','0','0','0','0','1'
'19362','59','7','4','0','0','0','0','0','0','0','1'
'19362','60','7','4','0','0','0','0','0','0','0','1'
'19362','61','7','4','0','0','0','0','0','0','0','2'
'19362','62','3','4','0','0','0','0','1','0','0','3'
'19362','63','7','3','0','0','0','0','0','0','0','3'
'19362','64','10','4','0','0','0','0','0','0','1','0'
'19362','65','7','4','0','0','0','0','0','0','0','4'
