'19362','ama',NULL,NULL
'19362','expressama',NULL,NULL
'19362','mob',NULL,NULL
'19362','neadmin',NULL,NULL
'19362','performance',NULL,NULL
'19362','root',NULL,NULL
'19362','trace',NULL,NULL
