'19362','-100','7219'
'19362','-95','7646'
'19362','-90','8099'
'19362','-85','8579'
'19362','-80','9088'
'19362','-75','9626'
'19362','-70','10196'
'19362','-65','10801'
'19362','-60','11441'
'19362','-55','12119'
'19362','-50','12837'
'19362','-45','13597'
'19362','-40','14403'
'19362','-35','15256'
'19362','-30','16160'
'19362','-25','17118'
'19362','-20','18132'
'19362','-15','19207'
'19362','-10','20345'
'19362','-5','21550'
'19362','0','22827'
'19362','5','24180'
'19362','10','25612'
'19362','15','27130'
'19362','20','28738'
'19362','25','30440'
'19362','30','32244'
