'19362','0','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','0','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','0','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','0','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
'19362','1','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','1','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','1','3','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','1','4','0','0','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','2','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','2','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','2','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','2','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','2','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
'19362','3','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','3','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','3','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','3','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','3','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
'19362','4','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','4','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','4','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','4','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','4','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
'19362','5','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','5','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','5','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','5','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','5','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
'19362','6','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','6','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','6','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','6','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','6','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
'19362','7','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','7','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','7','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','7','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'19362','7','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
