'19362','#','126'
'19362','#','127'
'19362','*','126'
'19362','*','127'
'19362','0','1'
'19362','0','126'
'19362','00','120'
'19362','00','127'
'19362','05','127'
'19362','050','120'
'19362','053','120'
'19362','054','120'
'19362','055','120'
'19362','056','120'
'19362','057','120'
'19362','058','120'
'19362','059','120'
'19362','06','120'
'19362','06','127'
'19362','07','119'
'19362','07','127'
'19362','08','120'
'19362','09','127'
'19362','1','126'
'19362','10','127'
'19362','112','-1'
'19362','113','-1'
'19362','12','127'
'19362','13','127'
'19362','14','127'
'19362','15','127'
'19362','16','127'
'19362','17','127'
'19362','18','127'
'19362','19','127'
'19362','2','1'
'19362','2','126'
'19362','2','127'
'19362','3','1'
'19362','3','126'
'19362','3','127'
'19362','4','1'
'19362','4','126'
'19362','4','127'
'19362','5','1'
'19362','5','126'
'19362','5','127'
'19362','6','1'
'19362','6','126'
'19362','6','127'
'19362','7','1'
'19362','7','126'
'19362','7','127'
'19362','8','1'
'19362','8','8'
'19362','8','119'
'19362','8','120'
'19362','8','125'
'19362','8','126'
'19362','8','127'
'19362','80','121'
'19362','810','123'
'19362','810','124'
'19362','82','121'
'19362','83','121'
'19362','84','121'
'19362','86','121'
'19362','87','121'
'19362','8700','122'
'19362','8700','123'
'19362','88','121'
'19362','8800','123'
'19362','89','121'
'19362','8900','122'
'19362','8900','123'
'19362','9','-1'
'19362','9','1'
'19362','9','126'
'19362','9','127'
