'19362','1','0','0','10','3'
'19362','2','0','0','11','3'
'19362','3','0','0','12','3'
'19362','4','0','0','13','3'
'19362','5','0','0','14','3'
'19362','6','0','0','15','3'
'19362','7','0','0','16','3'
'19362','8','0','0','17','3'
'19362','9','0','0','18','3'
'19362','10','0','0','19','3'
'19362','11','0','0','20','3'
'19362','12','0','0','21','3'
'19362','13','0','0','22','3'
'19362','14','0','0','23','3'
'19362','15','0','0','24','3'
'19362','16','0','0','25','3'
'19362','17','0','0','26','3'
'19362','18','0','0','27','3'
'19362','19','0','0','28','3'
'19362','20','0','0','29','3'
'19362','21','0','0','30','3'
'19362','22','0','0','31','3'
'19362','23','0','0','0','2'
'19362','24','0','0','1','2'
'19362','25','0','0','2','2'
'19362','26','0','0','3','2'
'19362','27','0','0','4','2'
'19362','28','0','0','5','2'
'19362','29','0','0','6','2'
'19362','30','0','0','7','2'
'19362','31','0','0','8','2'
'19362','32','0','0','9','2'
