'19362','1','1','255','0','1','1','0','0','0'
'19362','2','1','6','0','1','1','0','0','0'
'19362','3','1','7','0','2','2','0','0','0'
'19362','4','1','9','0','1','1','0','0','0'
'19362','5','1','2','0','1','1','0','0','0'
'19362','6','1','4','0','4','15','0','0','0'
'19362','7','1','35','1','4','250','0','0','0'
'19362','8','1','10','1','4','16','0','0','0'
'19362','9','1','8','1','3','3','0','0','0'
'19362','10','1','11','1','4','16','0','0','0'
'19362','11','1','19','1','3','4','0','0','0'
'19362','12','1','26','1','6','6','0','0','0'
'19362','13','1','40','1','4','16','0','0','0'
'19362','14','1','32','1','3','131','0','0','0'
'19362','15','1','3','1','3','250','0','0','0'
'19362','16','1','29','1','4','13','0','0','0'
'19362','17','1','42','1','3','3','1','0','0'
'19362','18','1','192','1','5','17','0','0','0'
'19362','19','1','49','1','4','4','0','0','0'
'19362','20','1','193','1','4','250','0','0','0'
'19362','21','1','57','1','4','250','0','0','0'
'19362','22','1','75','1','3','3','0','0','0'
'19362','23','1','61','1','3','3','0','0','0'
'19362','24','1','120','1','5','250','0','0','0'
'19362','25','1','141','1','3','3','0','0','0'
'19362','26','1','198','1','9','9','0','0','0'
'19362','27','1','43','1','4','4','0','0','0'
'19362','28','1','51','1','3','250','0','0','0'
'19362','29','1','78','1','3','3','0','0','0'
'19362','30','1','119','1','3','3','0','0','0'
'19362','31','1','0','1','1','1','0','0','0'
'19362','32','2','255','0','1','1','0','0','0'
'19362','33','2','5','0','3','14','0','0','0'
'19362','34','2','0','1','1','1','0','0','0'
'19362','35','3','255','0','1','1','0','0','0'
'19362','36','3','14','0','2','2','0','0','0'
'19362','37','3','57','1','4','250','0','0','0'
'19362','38','3','0','1','1','1','0','0','0'
'19362','39','4','255','0','1','1','0','0','0'
'19362','40','4','15','0','2','2','0','0','0'
'19362','41','4','9','1','3','3','0','0','0'
'19362','42','4','10','1','4','16','0','0','0'
'19362','43','4','57','1','4','250','0','0','0'
'19362','44','4','0','1','1','1','0','0','0'
'19362','45','5','255','0','1','1','0','0','0'
'19362','46','5','16','0','1','1','0','0','0'
'19362','47','6','255','0','1','1','0','0','0'
'19362','48','6','17','0','2','2','0','0','0'
'19362','49','6','41','1','3','3','0','0','0'
'19362','50','6','18','1','4','250','0','0','0'
'19362','51','6','42','1','3','3','1','0','0'
'19362','52','6','32','1','3','131','0','0','0'
'19362','53','6','3','1','3','250','0','0','0'
'19362','54','6','44','1','3','3','0','0','0'
'19362','55','6','12','1','5','16','0','0','0'
'19362','56','6','57','1','4','250','0','0','0'
'19362','57','6','54','1','3','3','0','0','0'
'19362','58','6','64','1','3','3','0','0','0'
'19362','59','6','120','1','5','250','0','0','0'
'19362','60','6','198','1','9','9','0','0','0'
'19362','61','6','122','1','3','3','0','0','0'
'19362','62','6','0','1','1','1','0','0','0'
'19362','63','7','255','0','1','1','0','0','0'
'19362','64','7','17','0','2','2','0','0','0'
'19362','65','7','41','1','3','3','0','0','0'
'19362','66','7','33','1','4','16','0','0','0'
'19362','67','7','42','1','3','3','1','0','0'
'19362','68','7','32','1','3','131','0','0','0'
'19362','69','7','3','1','3','250','0','0','0'
'19362','70','7','45','1','4','4','0','0','0'
'19362','71','7','57','1','4','250','0','0','0'
'19362','72','7','192','1','5','17','0','0','0'
'19362','73','7','64','1','3','3','0','0','0'
'19362','74','7','120','1','5','250','0','0','0'
'19362','75','7','198','1','9','9','0','0','0'
'19362','76','7','0','1','1','1','0','0','0'
'19362','77','8','255','0','1','1','0','0','0'
'19362','78','8','0','1','1','1','0','0','0'
'19362','79','9','255','0','1','1','0','0','0'
'19362','80','9','17','1','4','4','0','0','0'
'19362','81','9','41','1','3','3','0','0','0'
'19362','82','9','42','1','3','3','1','0','0'
'19362','83','9','32','1','3','131','0','0','0'
'19362','84','9','33','1','4','16','0','0','0'
'19362','85','9','3','1','3','250','0','0','0'
'19362','86','9','57','1','4','250','0','0','0'
'19362','87','9','45','1','4','4','0','0','0'
'19362','88','9','192','1','5','17','0','0','0'
'19362','89','9','12','1','5','16','1','0','0'
'19362','90','9','64','1','3','3','0','0','0'
'19362','91','9','120','1','5','250','0','0','0'
'19362','92','9','0','1','1','1','0','0','0'
'19362','93','12','255','0','1','1','0','0','0'
'19362','94','12','18','0','3','250','0','0','0'
'19362','95','12','19','1','3','4','1','0','0'
'19362','96','12','12','1','5','16','0','0','0'
'19362','97','12','3','1','3','250','1','0','0'
'19362','98','12','32','1','3','131','0','0','0'
