'28113','1','CAP V1','1','1','1','0','0','1','0','0','1','0','0','1'
'28113','2','CAP V2','2','1','1','0','0','1','1','0','1','0','0','1'
'28113','3','CAP V3','3','1','1','1','0','1','1','0','1','0','0','1'
