'28113','-4','0','0','0',NULL,'0','1'
'28113','-3','0','0','0',NULL,'0','1'
'28113','-2','0','3','1',NULL,'0','2'
'28113','0','0','0','0',NULL,'0','1'
'28113','1','0','3','1',NULL,'0','1'
'28113','29','29','2','1',NULL,'0','1'
'28113','127','0','3','1',NULL,'0','1'
