'28113','0','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','0','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','0','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','0','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
'28113','1','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','1','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','1','3','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','1','4','0','0','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','2','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','2','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','2','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','2','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','2','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
'28113','3','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','3','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','3','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','3','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','3','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
'28113','4','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','4','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','4','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','4','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','4','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
'28113','5','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','5','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','5','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','5','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','5','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
'28113','6','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','6','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','6','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','6','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','6','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
'28113','7','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','7','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','7','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','7','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'28113','7','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
