'28113','1','10.130.98.155',NULL,NULL,NULL,'0','0',NULL,'0',NULL,'5060','1',NULL,NULL,'UDP',NULL,NULL
'28113','2','10.130.98.158',NULL,NULL,NULL,'0','0',NULL,'0',NULL,'5060','1',NULL,NULL,'UDP',NULL,NULL
'28113','3','10.130.99.148',NULL,NULL,NULL,'0','0',NULL,'0',NULL,'5060','1',NULL,NULL,'UDP',NULL,NULL
'28113','4','10.130.99.135',NULL,NULL,NULL,'0','0',NULL,'0',NULL,'5060','1',NULL,NULL,'UDP',NULL,NULL
