'28113','1','192.168.200.1','255.255.255.0','1','0'
'28113','2','192.168.200.2','255.255.255.0','1','0'
'28113','3','10.130.98.22','255.255.255.128','3','1'
'28113','3','10.130.98.29','255.255.255.128','1','1'
'28113','4','10.130.98.22','255.255.255.128','3','1'
'28113','4','10.130.98.30','255.255.255.128','1','1'
'28113','5','10.130.98.152','255.255.255.128','3','1'
'28113','5','10.130.98.159','255.255.255.128','1','1'
'28113','6','10.130.98.152','255.255.255.128','3','1'
'28113','6','10.130.98.160','255.255.255.128','1','1'
