'28113','83852263003','83852263310','0','0','43','63310','0','0','0','1','1','0','0','0','0','0','0','35'
'28113','83852263003','83852263314','0','13','254','63314','0','0','0','1','1','0','0','0','0','0','0','35'
'28113','83852263003','83852263315','0','0','57','63315','0','0','0','1','1','0','0','0','0','0','0','35'
'28113','83852263003','83852263332','0','0','38','63332','0','0','0','1','1','0','0','0','0','0','0','35'
'28113','83852263003','83852263333','0','12','20','63333','0','0','0','1','1','0','0','0','0','0','0','35'
'28113','83852263003','83852263360','0','11','498','63360','0','0','0','1','1','0','0','0','0','0','0','35'
'28113','83852263003','83852263362','0','12','105','63362','0','0','0','1','1','0','0','0','0','0','0','35'
'28113','83852263003','83852263363','0','13','337','63363','0','0','0','1','1','0','0','0','0','0','0','35'
'28113','83852263003','83852263433','0','11','23','63433','0','0','0','1','1','0','0','0','0','0','0','35'
'28113','83852263003','83852263460','0','13','189','63460','0','0','0','1','1','0','0','0','0','0','0','35'
'28113','83852263003','83852263488','0','13','147','63488','0','0','0','1','1','0','0','0','0','0','0','35'
'28113','83852263003','83852263737','0','11','956','63737','0','0','0','1','1','0','0','0','0','0','0','35'
'28113','83852263003','83852263961','0','13','22','63961','0','0','0','1','1','0','0','0','0','0','0','35'
'28113','83852263301','83852262220','0','0','50','62220','0','0','0','1','1','0','0','0','0','0','0','75'
'28113','83852263301','83852263300','0','13','336','63300','0','0','0','1','1','0','0','0','0','0','0','75'
'28113','83852263301','83852263302','0','0','52','63302','0','0','0','1','1','0','0','0','0','0','0','75'
'28113','83852263301','83852263303','0','0','37','63303','0','0','0','1','1','0','0','0','0','0','0','75'
'28113','83852263301','83852263314','0','13','254','63314','0','0','0','1','1','0','0','0','0','0','0','75'
'28113','83852263301','83852263315','0','0','57','63315','0','0','0','1','1','0','0','0','0','0','0','75'
'28113','83852263302','83852262140','0','0','13','62140','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852262175','0','13','285','62175','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852262214','0','12','87','62214','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852262221','0','13','18','62221','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852262230','0','11','939','62230','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852262240','0','11','457','62240','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852262571','0','13','131','62571','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852262572','0','13','16','62572','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852263300','0','13','336','63300','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852263301','0','13','334','63301','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852263304','0','0','51','63304','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852263309','0','0','5','63309','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852263310','0','0','43','63310','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852263315','0','13','256','63315','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852263332','0','0','38','63332','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852263333','0','12','20','63333','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852263362','0','12','105','63362','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852263363','0','13','337','63363','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852263672','0','13','335','63672','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852263737','0','11','956','63737','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263302','83852263812','0','13','132','63812','0','0','0','1','1','0','0','0','0','0','0','52'
'28113','83852263304','83852262154','0','12','186','62154','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852262200','0','11','299','62200','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852262202','0','11','267','62202','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852262203','0','12','188','62203','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852262224','0','13','212','62224','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852263161','0','0','23','63161','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852263230','0','11','1038','63230','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852263300','0','13','336','63300','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852263301','0','13','334','63301','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852263302','0','0','52','63302','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852263308','0','13','266','63308','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852263309','0','0','5','63309','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852263315','0','0','57','63315','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852263324','0','13','39','63324','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852263325','0','0','41','63325','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852263326','0','13','213','63326','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852263329','0','0','39','63329','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852263340','0','0','49','63340','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852263363','0','13','337','63363','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852263388','0','13','60','63388','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852263464','0','13','26','63464','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852263672','0','13','335','63672','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263304','83852264073','0','13','27','64073','0','0','0','1','1','0','0','0','0','0','0','17'
'28113','83852263309','83852262033','0','13','53','62033','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852262073','0','13','227','62073','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852262100','0','13','13','62100','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852262140','0','0','13','62140','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852262228','0','11','195','62228','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852262281','0','13','229','62281','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852262498','0','13','210','62498','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852262543','0','13','183','62543','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852262564','0','13','17','62564','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852262572','0','13','16','62572','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852262593','0','11','100','62593','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263124','0','0','4','63124','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263161','0','0','23','63161','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263230','0','11','1038','63230','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263300','0','13','336','63300','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263301','0','13','334','63301','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263302','0','13','341','63302','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263303','0','13','265','63303','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263304','0','13','64','63304','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263307','0','13','62','63307','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263308','0','13','266','63308','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263310','0','13','330','63310','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263314','0','13','254','63314','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263315','0','13','256','63315','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263325','0','13','234','63325','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263332','0','13','128','63332','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263360','0','11','498','63360','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263374','0','13','253','63374','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263544','0','13','157','63544','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263548','0','13','195','63548','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263672','0','13','335','63672','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263703','0','13','199','63703','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263762','0','13','142','63762','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852263961','0','13','22','63961','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852264156','0','0','11','64156','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263309','83852264900','0','0','82','64900','0','0','0','1','1','0','0','0','0','0','0','5'
'28113','83852263315','83852262140','0','0','13','62140','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852262208','0','12','35','62208','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852262214','0','12','87','62214','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852262220','0','0','50','62220','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852262230','0','11','939','62230','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852262240','0','11','457','62240','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852262543','0','13','183','62543','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852262570','0','0','45','62570','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263134','0','13','306','63134','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263161','0','0','23','63161','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263232','0','13','255','63232','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263300','0','13','336','63300','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263301','0','13','334','63301','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263302','0','0','52','63302','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263304','0','0','17','63304','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263309','0','0','5','63309','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263310','0','0','43','63310','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263316','0','13','182','63316','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263317','0','13','196','63317','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263318','0','0','61','63318','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263319','0','0','40','63319','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263322','0','13','197','63322','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263332','0','0','38','63332','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263363','0','13','337','63363','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263515','0','13','193','63515','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263643','0','0','46','63643','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263315','83852263672','0','13','335','63672','0','0','0','1','1','0','0','0','0','0','0','57'
'28113','83852263385','83852262220','0','0','50','62220','0','0','0','1','1','0','0','0','0','0','0','27'
'28113','83852263385','83852263300','0','13','336','63300','0','0','0','1','1','0','0','0','0','0','0','27'
'28113','83852263385','83852263302','0','0','52','63302','0','0','0','1','1','0','0','0','0','0','0','27'
'28113','83852263385','83852263303','0','0','37','63303','0','0','0','1','1','0','0','0','0','0','0','27'
'28113','83852263385','83852263314','0','13','254','63314','0','0','0','1','1','0','0','0','0','0','0','27'
'28113','83852263385','83852263315','0','0','57','63315','0','0','0','1','1','0','0','0','0','0','0','27'
'28113','83852263986','83852262188','0','0','70','62188','0','0','0','1','1','0','0','0','0','0','0','0'
'28113','83852263986','83852262288','0','0','71','62288','0','0','0','1','1','0','0','0','0','0','0','0'
'28113','83852263986','83852262570','0','0','45','62570','0','0','0','1','1','0','0','0','0','0','0','0'
'28113','83852263986','83852263161','0','0','23','63161','0','0','0','1','1','0','0','0','0','0','0','0'
'28113','83852263986','83852263300','0','0','78','63300','0','0','0','1','1','0','0','0','0','0','0','0'
'28113','83852263986','83852263987','0','11','3','63987','0','0','0','1','1','0','0','0','0','0','0','0'
'28113','83852263986','83852264900','0','0','82','64900','0','0','0','1','1','0','0','0','0','0','0','0'
'28113','83852264256','83852263619','0','11','401','63619','0','0','0','1','1','0','0','0','0','0','0','2'
'28113','83852264363','83852262033','0','13','53','62033','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852262048','0','0','10','62048','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852262073','0','13','227','62073','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852262100','0','13','13','62100','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852262140','0','0','13','62140','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852262220','0','0','50','62220','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852262281','0','13','229','62281','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852262498','0','13','210','62498','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852262529','0','11','404','62529','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852262543','0','13','183','62543','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852262564','0','13','17','62564','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852262572','0','13','16','62572','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852262593','0','11','100','62593','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852262910','0','11','541','62910','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263124','0','0','4','63124','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263136','0','13','206','63136','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263161','0','0','23','63161','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263230','0','11','1038','63230','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263232','0','13','255','63232','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263300','0','13','336','63300','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263301','0','13','334','63301','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263302','0','0','52','63302','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263303','0','0','37','63303','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263304','0','0','17','63304','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263306','0','11','291','63306','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263307','0','13','62','63307','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263308','0','13','266','63308','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263310','0','0','43','63310','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263315','0','0','57','63315','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263325','0','0','41','63325','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263332','0','0','38','63332','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263341','0','13','270','63341','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263360','0','11','498','63360','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263374','0','13','253','63374','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263460','0','13','189','63460','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263544','0','13','157','63544','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263548','0','13','195','63548','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263762','0','13','142','63762','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263944','0','13','346','63944','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852263961','0','13','22','63961','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852264091','0','0','42','64091','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264363','83852264900','0','0','82','64900','0','0','0','1','1','0','0','0','0','0','0','69'
'28113','83852264900','83852263309','0','0','5','63309','0','0','0','1','1','0','0','0','0','0','0','82'
'28113','86000060018','86000060014','0','13','364','082012127','0','0','0','1','1','0','0','0','0','0','0','72'
