'28113','0492','12'
'28113','0493','12'
'28113','05','12'
'28113','090','12'
'28113','091','12'
'28113','092','12'
'28113','093','12'
'28113','094','12'
'28113','095','12'
'28113','096','12'
'28113','0970','12'
'28113','0971','12'
'28113','0972','12'
'28113','0973','12'
'28113','0974','12'
'28113','0975','12'
'28113','0976','12'
'28113','0977','12'
'28113','098','12'
'28113','099','12'
'28113','121','12'
'28113','5','12'
'28113','61','12'
'28113','62','12'
'28113','62','68'
'28113','62','69'
'28113','62048','6'
'28113','62141','121'
'28113','62143','6'
'28113','62331','6'
'28113','62515','6'
'28113','63','12'
'28113','63','68'
'28113','63','69'
'28113','63222','6'
'28113','63542','6'
'28113','63779','6'
'28113','63930','6'
'28113','64','12'
'28113','64','69'
'28113','64247','121'
'28113','65','12'
'28113','66','12'
'28113','67','12'
'28113','68','12'
'28113','69','12'
'28113','7','12'
'28113','75000','121'
'28113','8','68'
'28113','8385','12'
'28113','8800','69'
'28113','89016420','12'
'28113','89016421','12'
'28113','89016422','12'
'28113','89016423','12'
'28113','89016424','12'
'28113','8901645','12'
'28113','8902140','12'
'28113','8902141','12'
'28113','8902142','12'
'28113','8902143','12'
'28113','8902144','12'
'28113','8902145','12'
'28113','8902146','12'
'28113','8902997','12'
'28113','8902998','12'
'28113','8902999','12'
'28113','8903072','12'
'28113','8903073','12'
'28113','8903910','12'
'28113','8903911','12'
'28113','8903912','12'
'28113','8903946','12'
'28113','8903947','12'
'28113','8903949','12'
'28113','8903957','12'
'28113','8903958','12'
'28113','8903990','12'
'28113','8903991','12'
'28113','8903992','12'
'28113','8903995','12'
'28113','8903996','12'
'28113','8905079','12'
'28113','8905080','12'
'28113','8905081','12'
'28113','8905082','12'
'28113','8905083','12'
'28113','8905084','12'
'28113','8905924','12'
'28113','8905925','12'
'28113','8905926','12'
'28113','8905927','12'
'28113','8905928','12'
'28113','8905929','12'
'28113','890598','12'
'28113','8906196','12'
'28113','8906940','12'
'28113','8906941','12'
'28113','8906942','12'
'28113','8906943','12'
'28113','8906944','12'
'28113','8906945','12'
'28113','8906946','12'
'28113','890696','12'
'28113','8909500','12'
'28113','8909501','12'
'28113','8909502','12'
'28113','8909503','12'
'28113','8909504','12'
'28113','8909505','12'
'28113','8909506','12'
'28113','8909507','12'
'28113','891302','12'
'28113','891308','12'
'28113','891309','12'
'28113','891321','12'
'28113','891322','12'
'28113','891323','12'
'28113','891324','12'
'28113','891325','12'
'28113','891326','12'
'28113','891327','12'
'28113','891336','12'
'28113','892316','12'
'28113','8923560','12'
'28113','8923561','12'
'28113','8923562','12'
'28113','8923563','12'
'28113','8923564','12'
'28113','8923565','12'
'28113','8923566','12'
'28113','8923568','12'
'28113','8923569','12'
'28113','892364','12'
'28113','892365','12'
'28113','892371','12'
'28113','892372','12'
'28113','8923747','12'
'28113','8923748','12'
'28113','8923749','12'
'28113','892375','12'
'28113','8923776','12'
'28113','89237778','12'
'28113','89237779','12'
'28113','8923778','12'
'28113','8923779','12'
'28113','89237800','12'
'28113','89237801','12'
'28113','89237802','12'
'28113','89237803','12'
'28113','89237804','12'
'28113','89237805','12'
'28113','89237806','12'
'28113','89237807','12'
'28113','8923782','12'
'28113','8923783','12'
'28113','8923784','12'
'28113','8923786','12'
'28113','892379','12'
'28113','8929310','12'
'28113','8929322','12'
'28113','8929323','12'
'28113','8929324','12'
'28113','8929325','12'
'28113','8929326','12'
'28113','8929327','12'
'28113','8929328','12'
'28113','8929329','12'
'28113','8929330','12'
'28113','8929343','12'
'28113','8929345','12'
'28113','8929346','12'
'28113','8929347','12'
'28113','8929348','12'
'28113','8929349','12'
'28113','8929375','12'
'28113','8929376','12'
'28113','8929377','12'
'28113','8929378','12'
'28113','8929379','12'
'28113','892939','12'
'28113','8933310','12'
'28113','8933311','12'
'28113','895200','12'
'28113','8953035','12'
'28113','8953036','12'
'28113','8953037','12'
'28113','8953038','12'
'28113','89539908','12'
'28113','89539909','12'
'28113','89584090','12'
'28113','89584091','12'
'28113','89584092','12'
'28113','89584093','12'
'28113','89584094','12'
'28113','8960936','12'
'28113','8960937','12'
'28113','8960938','12'
'28113','8960939','12'
'28113','896094','12'
'28113','896095','12'
'28113','8960960','12'
'28113','8960961','12'
'28113','8960962','12'
'28113','8960963','12'
'28113','8960964','12'
'28113','8960965','12'
'28113','8960966','12'
'28113','896123','12'
'28113','8961240','12'
'28113','8961241','12'
'28113','8961242','12'
'28113','8961976','12'
'28113','8961977','12'
'28113','8961978','12'
'28113','8961979','12'
'28113','896198','12'
'28113','896199','12'
'28113','896279','12'
'28113','8962802','12'
'28113','8962803','12'
'28113','8962804','12'
'28113','8962805','12'
'28113','8962806','12'
'28113','8962807','12'
'28113','8962808','12'
'28113','8962809','12'
'28113','896281','12'
'28113','8962820','12'
'28113','8962821','12'
'28113','8962822','12'
'28113','896350','12'
'28113','8963517','12'
'28113','8963518','12'
'28113','8963519','12'
'28113','896352','12'
'28113','896353','12'
'28113','896357','12'
'28113','896408','12'
'28113','896460','12'
'28113','896738','12'
'28113','8983051','12'
'28113','89831','12'
'28113','898317','12'
'28113','898318','12'
'28113','898335','12'
'28113','898338','12'
'28113','898339','12'
'28113','898354','12'
'28113','898355','12'
'28113','89836','12'
'28113','9','12'
'28113','9','68'
'28113','9','69'
'28113','90','12'
'28113','91','12'
'28113','92','12'
'28113','93','12'
'28113','94','12'
'28113','95','12'
'28113','96','12'
'28113','97','12'
'28113','99','12'
