'28113','1','1','63986','0'
'28113','2','1','62599','0'
'28113','3','0','12345','0'
'28113','4','1','63828','0'
'28113','5','1','62211','0'
'28113','6','1','62152','0'
'28113','7','1','63728','0'
'28113','8','1','62007','0'
'28113','9','1','60008','0'
'28113','10','1','62450','0'
'28113','11','1','63166','0'
'28113','12','1','62392','0'
'28113','13','1','62065','0'
'28113','14','1','62578','0'
'28113','15','1','62658','0'
'28113','16','1','63619','0'
'28113','17','1','62615','0'
'28113','18','1','63061','0'
'28113','19','1','62589','0'
'28113','20','1','63043','0'
'28113','21','1','64003','0'
'28113','22','1','63110','0'
'28113','23','1','62382','0'
'28113','24','1','63980','0'
'28113','25','1','63433','0'
'28113','26','1','63287','0'
'28113','27','1','64204','0'
'28113','28','1','63585','0'
'28113','29','1','63208','0'
'28113','30','1','62612','0'
'28113','31','1','63101','0'
'28113','32','1','62238','0'
'28113','33','1','62298','0'
'28113','34','1','62207','0'
'28113','35','1','62752','0'
'28113','36','1','63836','0'
'28113','37','1','62169','0'
'28113','38','1','63727','0'
'28113','39','1','63917','0'
'28113','40','1','62301','0'
'28113','41','1','62484','0'
'28113','42','1','62941','0'
'28113','43','1','62435','0'
'28113','44','1','63140','0'
'28113','45','1','62018','0'
'28113','46','1','62421','0'
'28113','47','1','63450','0'
'28113','48','1','63038','0'
'28113','49','1','64002','0'
'28113','50','1','63802','0'
'28113','51','1','64447','0'
'28113','52','1','62352','0'
'28113','53','1','63546','0'
'28113','54','1','62657','0'
'28113','55','1','62088','0'
'28113','56','1','63105','0'
'28113','57','1','62317','0'
'28113','58','1','63041','0'
'28113','59','1','63927','0'
'28113','60','1','62710','0'
'28113','61','1','64155','0'
'28113','62','1','62037','0'
'28113','63','1','63332','0'
'28113','64','1','62466','0'
'28113','65','1','63487','0'
'28113','66','1','62215','0'
'28113','67','1','62136','0'
'28113','68','1','64256','0'
'28113','69','1','62186','0'
'28113','70','1','62196','0'
'28113','71','1','63893','0'
'28113','72','1','62750','0'
'28113','73','1','62270','0'
'28113','74','1','62260','0'
'28113','75','1','63908','0'
'28113','76','1','62265','0'
'28113','77','1','62021','0'
'28113','78','1','63686','0'
'28113','79','1','64123','0'
'28113','80','1','63168','0'
'28113','81','1','63386','0'
'28113','82','1','63199','0'
'28113','83','1','63478','0'
'28113','84','1','63552','0'
'28113','85','1','63163','0'
'28113','86','1','63084','0'
'28113','87','1','62875','0'
'28113','88','1','63834','0'
'28113','89','1','63417','0'
'28113','90','1','63359','0'
'28113','91','1','63169','0'
'28113','92','1','62646','0'
'28113','93','1','63176','0'
'28113','94','1','62900','0'
'28113','95','1','62551','0'
'28113','96','1','63328','0'
'28113','97','1','62159','0'
'28113','98','1','63228','0'
'28113','99','1','62364','0'
'28113','100','1','63693','0'
'28113','101','1','63939','0'
'28113','102','1','62593','0'
'28113','103','1','63498','0'
'28113','104','1','62744','0'
'28113','105','1','64024','0'
'28113','106','1','64022','0'
'28113','107','1','63471','0'
'28113','108','1','63458','0'
'28113','109','1','63164','0'
'28113','110','1','63369','0'
'28113','111','1','63983','0'
'28113','112','1','63793','0'
'28113','113','1','62219','0'
'28113','114','1','63459','0'
'28113','115','1','63892','0'
'28113','116','1','63821','0'
'28113','117','1','62269','0'
'28113','118','1','63644','0'
'28113','119','1','63055','0'
'28113','120','1','63073','0'
'28113','121','1','62826','0'
'28113','122','1','62109','0'
'28113','123','1','62127','0'
'28113','124','1','62783','0'
'28113','125','1','62800','0'
'28113','126','1','62869','0'
'28113','127','1','62692','0'
'28113','128','1','63531','0'
'28113','129','1','62619','0'
'28113','130','1','63900','0'
'28113','131','1','62596','0'
'28113','132','1','63069','0'
'28113','133','1','64608','0'
'28113','134','1','62686','0'
'28113','135','1','62443','0'
'28113','136','1','62852','0'
'28113','137','1','62504','0'
'28113','138','1','62847','0'
'28113','139','1','62556','0'
'28113','140','1','62732','0'
'28113','141','1','63247','0'
'28113','142','1','62761','0'
'28113','143','1','62825','0'
'28113','144','1','62296','0'
'28113','145','1','62832','0'
'28113','146','1','63025','0'
'28113','147','1','62918','0'
'28113','148','1','62010','0'
'28113','149','1','62277','0'
'28113','150','1','62286','0'
'28113','151','1','62509','0'
'28113','152','1','63901','0'
'28113','153','1','63970','0'
'28113','154','1','62954','0'
'28113','155','1','62093','0'
'28113','156','1','62838','0'
'28113','157','1','62155','0'
'28113','158','1','63338','0'
'28113','159','1','62698','0'
'28113','160','1','63956','0'
'28113','161','1','63327','0'
'28113','162','1','62345','0'
'28113','163','1','64061','0'
'28113','164','1','63474','0'
'28113','165','1','63248','0'
'28113','166','1','62413','0'
'28113','167','1','63480','0'
'28113','168','1','63559','0'
'28113','169','1','62378','0'
'28113','170','1','62779','0'
'28113','171','1','63181','0'
'28113','172','1','62628','0'
'28113','173','1','62854','0'
'28113','174','1','62318','0'
'28113','175','1','63920','0'
'28113','176','1','63898','0'
'28113','177','1','62840','0'
'28113','178','1','63229','0'
'28113','179','1','62960','0'
'28113','180','1','62541','0'
'28113','181','1','62782','0'
'28113','182','1','62015','0'
'28113','183','1','62456','0'
'28113','184','1','63695','0'
'28113','185','1','63155','0'
'28113','186','1','63475','0'
'28113','187','1','63027','0'
'28113','188','1','63108','0'
'28113','189','1','62843','0'
'28113','190','1','62409','0'
'28113','191','1','62488','0'
'28113','192','1','62530','0'
'28113','193','1','63826','0'
'28113','194','1','62076','0'
'28113','195','1','63790','0'
'28113','196','1','62173','0'
'28113','197','1','62228','0'
'28113','198','1','62193','0'
'28113','199','1','62393','0'
'28113','200','1','63609','0'
'28113','201','1','63093','0'
'28113','202','1','63282','0'
'28113','203','1','63630','0'
'28113','204','1','62926','0'
'28113','205','1','63461','0'
'28113','206','1','62925','0'
'28113','207','1','63263','0'
'28113','208','1','62264','0'
'28113','209','1','63774','0'
'28113','210','1','62911','0'
'28113','211','1','63401','0'
'28113','212','1','63968','0'
'28113','213','1','62902','0'
'28113','214','1','63267','0'
'28113','215','1','63268','0'
'28113','216','1','63269','0'
'28113','217','1','62907','0'
'28113','218','1','63130','0'
'28113','219','1','62220','0'
'28113','220','1','62234','0'
'28113','221','1','63786','0'
'28113','222','1','63734','0'
'28113','223','1','62910','0'
'28113','224','1','62909','0'
'28113','225','1','63234','0'
'28113','226','1','62993','0'
'28113','227','1','62340','0'
'28113','228','1','63165','0'
'28113','229','1','63426','0'
'28113','230','1','63838','0'
'28113','231','1','63273','0'
'28113','232','1','63541','0'
'28113','233','1','62150','0'
'28113','234','1','62064','0'
'28113','235','1','64198','0'
'28113','236','1','63132','0'
'28113','237','1','64197','0'
'28113','238','1','63129','0'
'28113','239','1','62904','0'
'28113','240','1','63106','0'
'28113','241','1','62708','0'
'28113','242','1','62529','0'
'28113','243','1','63432','0'
'28113','244','3','60018','0'
'28113','245','1','62892','0'
'28113','246','1','62305','0'
'28113','247','1','64001','0'
'28113','248','1','63124','0'
'28113','249','1','64143','0'
'28113','250','1','63305','0'
'28113','251','1','63309','0'
'28113','252','1','64186','0'
'28113','253','1','64156','0'
'28113','254','1','63161','0'
'28113','255','1','63385','0'
'28113','256','1','63400','0'
'28113','257','1','63999','0'
'28113','258','1','63185','0'
'28113','259','1','63146','0'
'28113','260','1','64248','0'
'28113','261','1','62028','0'
'28113','262','1','63506','0'
'28113','263','1','62118','0'
'28113','264','1','62426','0'
'28113','265','1','63281','0'
'28113','266','1','63749','0'
'28113','267','1','62079','0'
'28113','268','1','63946','0'
'28113','269','1','62202','0'
'28113','270','1','63876','0'
'28113','271','1','62034','0'
'28113','272','1','63192','0'
'28113','273','1','62168','0'
'28113','274','1','62975','0'
'28113','275','1','62346','0'
'28113','276','1','63560','0'
'28113','277','1','62066','0'
'28113','278','1','63885','0'
'28113','279','1','62167','0'
'28113','280','1','62567','0'
'28113','281','1','64038','0'
'28113','282','1','63612','0'
'28113','283','1','62111','0'
'28113','284','1','62901','0'
'28113','285','1','63512','0'
'28113','286','1','63570','0'
'28113','287','1','63357','0'
'28113','288','1','62044','0'
'28113','289','1','62971','0'
'28113','290','1','62176','0'
'28113','291','1','63497','0'
'28113','292','1','63685','0'
'28113','293','1','63306','0'
'28113','294','1','62261','0'
'28113','295','1','63726','0'
'28113','296','1','63740','0'
'28113','297','1','63822','0'
'28113','298','1','62098','0'
'28113','299','1','64138','0'
'28113','300','1','62132','0'
'28113','301','1','62200','0'
'28113','302','1','63152','0'
'28113','303','1','62385','0'
'28113','304','1','62667','0'
'28113','305','1','63997','0'
'28113','306','1','63785','0'
'28113','307','1','63621','0'
'28113','308','1','63730','0'
'28113','309','1','62071','0'
'28113','310','1','64152','0'
'28113','311','1','63205','0'
'28113','312','1','62303','0'
'28113','313','1','64042','0'
'28113','314','1','63099','0'
'28113','315','1','62080','0'
'28113','316','1','64182','0'
'28113','317','1','64041','0'
'28113','318','1','64184','0'
'28113','319','1','64183','0'
'28113','320','1','64039','0'
'28113','321','1','62497','0'
'28113','322','1','63052','0'
'28113','323','1','62588','0'
'28113','324','1','62083','0'
'28113','325','1','62500','0'
'28113','326','1','63160','0'
'28113','327','1','63245','0'
'28113','328','1','62172','0'
'28113','329','1','63392','0'
'28113','330','1','63244','0'
'28113','331','1','63951','0'
'28113','332','1','63652','0'
'28113','333','1','62129','0'
'28113','334','1','63380','0'
'28113','335','1','62581','0'
'28113','336','1','62477','0'
'28113','337','1','63031','0'
'28113','338','1','62970','0'
'28113','339','1','64081','0'
'28113','340','1','63763','0'
'28113','341','1','64080','0'
'28113','342','1','62981','0'
'28113','343','1','62663','0'
'28113','344','1','63352','0'
'28113','345','1','63739','0'
'28113','346','1','64079','0'
'28113','347','1','63764','0'
'28113','348','1','62512','0'
'28113','349','1','62762','0'
'28113','350','1','62053','0'
'28113','351','1','62492','0'
'28113','352','1','62084','0'
'28113','353','1','62513','0'
'28113','354','1','62493','0'
'28113','355','1','63150','0'
'28113','356','1','63835','0'
'28113','357','1','62494','0'
'28113','358','1','62831','0'
'28113','359','1','62679','0'
'28113','360','1','63509','0'
'28113','361','1','62165','0'
'28113','362','1','63780','0'
'28113','363','1','62568','0'
'28113','364','1','63782','0'
'28113','365','1','63691','0'
'28113','366','1','63472','0'
'28113','367','1','64142','0'
'28113','368','1','62607','0'
'28113','369','1','63507','0'
'28113','370','1','62153','0'
'28113','371','1','64508','0'
'28113','372','1','63194','0'
'28113','373','1','63313','0'
'28113','374','1','62291','0'
'28113','375','1','63629','0'
'28113','376','1','63354','0'
'28113','377','1','63470','0'
'28113','378','1','63390','0'
'28113','379','1','62310','0'
'28113','380','1','63688','0'
'28113','381','1','63705','0'
'28113','382','1','63527','0'
'28113','383','1','62887','0'
'28113','384','1','62026','0'
'28113','385','1','62992','0'
'28113','386','1','62515','0'
'28113','387','1','63699','0'
'28113','388','1','62471','0'
'28113','389','1','63087','0'
'28113','390','1','62444','0'
'28113','391','1','63180','0'
'28113','392','1','63680','0'
'28113','393','1','62320','0'
'28113','394','1','63131','0'
'28113','395','1','62183','0'
'28113','396','1','63402','0'
'28113','397','1','63440','0'
'28113','398','1','62799','0'
'28113','399','1','62399','0'
'28113','400','1','62699','0'
'28113','401','1','63899','0'
'28113','402','1','62017','0'
'28113','403','1','62090','0'
'28113','404','1','63253','0'
'28113','405','1','64082','0'
'28113','406','1','63020','0'
'28113','407','1','63070','0'
'28113','408','1','63018','0'
'28113','409','1','63399','0'
'28113','410','1','62008','0'
'28113','411','1','62563','0'
'28113','412','3','60011','0'
'28113','413','3','60010','0'
'28113','414','3','60012','0'
'28113','415','3','60013','0'
'28113','416','3','60014','0'
'28113','417','3','60015','0'
'28113','418','3','60016','0'
'28113','419','1','63003','0'
'28113','420','1','63060','0'
'28113','421','1','62603','0'
'28113','422','1','62604','0'
'28113','423','1','62651','0'
'28113','424','1','62614','0'
'28113','425','1','62620','0'
'28113','426','1','62656','0'
'28113','427','1','63139','0'
'28113','428','1','62510','0'
'28113','429','1','62452','0'
'28113','430','1','62893','0'
'28113','431','1','62078','0'
'28113','432','1','62469','0'
'28113','433','1','62749','0'
'28113','434','1','62828','0'
'28113','435','1','62475','0'
'28113','436','1','62703','0'
'28113','437','1','63865','0'
'28113','438','1','63091','0'
'28113','439','1','63348','0'
'28113','440','1','63929','0'
'28113','441','1','64607','0'
'28113','442','1','64606','0'
'28113','443','1','63864','0'
'28113','444','1','63303','0'
'28113','445','1','62212','0'
'28113','446','1','60900','0'
'28113','447','1','63411','0'
'28113','448','1','63528','0'
'28113','449','1','63878','0'
'28113','450','1','63849','0'
'28113','451','1','62267','0'
'28113','452','1','64185','0'
'28113','453','1','62963','0'
'28113','454','1','64021','0'
'28113','455','1','62771','0'
'28113','456','1','63258','0'
'28113','457','1','62436','0'
'28113','458','1','62243','0'
'28113','459','1','62240','0'
'28113','460','1','62388','0'
'28113','461','1','62245','0'
'28113','462','1','63819','0'
'28113','463','1','62343','0'
'28113','464','1','62526','0'
'28113','465','1','63557','0'
'28113','466','1','63938','0'
'28113','467','1','63830','0'
'28113','468','1','62082','0'
'28113','469','1','63896','0'
'28113','470','1','62786','0'
'28113','471','1','63379','0'
'28113','472','1','63378','0'
'28113','473','1','63632','0'
'28113','474','1','62057','0'
'28113','475','1','62522','0'
'28113','476','1','62013','0'
'28113','477','1','62283','0'
'28113','478','1','62047','0'
'28113','479','1','63403','0'
'28113','480','1','62540','0'
'28113','481','1','62962','0'
'28113','482','1','62293','0'
'28113','483','1','62537','0'
'28113','484','1','62545','0'
'28113','485','1','63910','0'
'28113','486','1','62241','0'
'28113','487','1','62391','0'
'28113','488','1','62190','0'
'28113','489','1','62982','0'
'28113','490','1','62062','0'
'28113','491','1','63126','0'
'28113','492','1','62681','0'
'28113','493','1','63283','0'
'28113','494','1','63521','0'
'28113','495','1','62308','0'
'28113','496','1','62029','0'
'28113','497','1','63626','0'
'28113','498','1','63495','0'
'28113','499','1','63100','0'
'28113','500','1','63360','0'
'28113','501','1','63270','0'
'28113','502','1','63613','0'
'28113','503','1','62569','0'
'28113','504','1','63611','0'
'28113','505','1','63535','0'
'28113','506','1','62802','0'
'28113','507','1','62883','0'
'28113','508','1','62069','0'
'28113','509','1','62380','0'
'28113','510','1','63117','0'
'28113','511','1','62895','0'
'28113','512','1','63486','0'
'28113','513','1','63637','0'
'28113','514','1','62092','0'
'28113','515','1','62059','0'
'28113','516','1','62030','0'
'28113','517','1','63960','0'
'28113','518','1','63329','0'
'28113','519','1','63319','0'
'28113','520','1','63325','0'
'28113','521','1','62077','0'
'28113','522','1','64091','0'
'28113','523','1','63310','0'
'28113','524','1','64060','0'
'28113','525','1','62570','0'
'28113','526','1','63643','0'
'28113','527','1','62351','0'
'28113','528','1','63866','0'
'28113','529','1','64017','0'
'28113','530','1','63572','0'
'28113','531','1','63009','0'
'28113','532','1','63340','0'
'28113','533','1','62042','0'
'28113','534','1','62022','0'
'28113','535','1','63304','0'
'28113','536','1','63302','0'
'28113','537','1','64111','0'
'28113','538','1','62221','0'
'28113','539','1','62244','0'
'28113','540','1','62499','0'
'28113','541','1','62096','0'
'28113','542','1','64175','0'
'28113','543','1','63315','0'
'28113','544','1','63311','0'
'28113','545','1','64062','0'
'28113','546','1','64027','0'
'28113','547','1','62137','0'
'28113','548','1','63318','0'
'28113','549','1','62579','0'
'28113','550','1','64247','0'
'28113','551','1','62508','0'
'28113','552','1','63222','0'
'28113','553','1','64010','0'
'28113','554','1','64158','0'
'28113','555','1','62333','0'
'28113','556','1','64026','0'
'28113','557','1','64363','0'
'28113','558','1','64109','0'
'28113','559','1','62188','0'
'28113','560','1','62288','0'
'28113','561','1','63791','0'
'28113','562','1','62268','0'
'28113','563','1','62365','0'
'28113','564','1','63301','0'
'28113','565','1','63308','0'
'28113','566','1','63703','0'
'28113','567','1','62402','0'
'28113','568','1','63077','0'
'28113','569','1','64088','0'
'28113','570','1','63300','0'
'28113','571','1','64007','0'
'28113','572','3','60019','0'
'28113','573','1','63452','0'
'28113','574','1','64150','0'
'28113','575','1','64604','0'
'28113','576','1','63944','0'
'28113','578','1','62903','0'
'28113','579','1','62367','0'
'28113','580','1','62247','0'
'28113','581','1','63262','0'
'28113','582','1','62139','0'
'28113','583','1','62164','0'
'28113','584','1','62942','0'
'28113','585','1','62112','0'
'28113','586','1','62313','0'
'28113','587','1','63123','0'
'28113','588','1','62095','0'
'28113','589','1','64178','0'
'28113','590','1','63220','0'
'28113','591','1','63241','0'
'28113','592','1','64160','0'
'28113','593','1','62020','0'
'28113','594','1','63062','0'
'28113','595','1','62891','0'
'28113','596','1','63292','0'
'28113','597','1','63500','0'
'28113','598','1','63175','0'
'28113','599','1','62683','0'
'28113','600','1','62377','0'
'28113','602','1','63457','0'
'28113','603','1','63815','0'
'28113','604','1','63067','0'
'28113','605','1','62719','0'
'28113','607','1','62395','0'
'28113','609','1','63565','0'
'28113','610','1','62776','0'
'28113','611','1','63223','0'
'28113','612','1','62724','0'
'28113','613','1','62694','0'
'28113','614','1','62274','0'
'28113','616','1','62217','0'
'28113','617','1','63044','0'
'28113','618','1','63539','0'
'28113','619','1','63526','0'
'28113','620','1','63413','0'
'28113','621','1','62324','0'
'28113','622','1','62956','0'
'28113','623','1','62536','0'
'28113','624','1','62490','0'
'28113','625','1','62787','0'
'28113','626','1','63167','0'
'28113','627','1','62980','0'
'28113','628','1','62273','0'
'28113','629','1','62463','0'
'28113','630','1','62586','0'
'28113','631','1','63558','0'
'28113','632','1','62859','0'
'28113','633','1','63002','0'
'28113','635','1','63216','0'
'28113','636','1','63784','0'
'28113','637','1','62853','0'
'28113','638','1','63586','0'
'28113','639','1','63172','0'
'28113','640','1','62914','0'
'28113','641','1','62845','0'
'28113','642','1','62757','0'
'28113','643','1','63879','0'
'28113','644','1','62834','0'
'28113','645','1','63517','0'
'28113','646','1','63773','0'
'28113','647','1','62453','0'
'28113','648','1','62600','0'
'28113','650','1','62358','0'
'28113','651','1','62359','0'
'28113','652','1','63071','0'
'28113','653','1','63996','0'
'28113','654','1','62718','0'
'28113','655','1','62936','0'
'28113','656','1','62478','0'
'28113','657','1','63537','0'
'28113','658','1','63588','0'
'28113','659','1','62160','0'
'28113','660','1','63008','0'
'28113','662','1','63595','0'
'28113','663','1','62729','0'
'28113','664','1','63237','0'
'28113','665','1','63801','0'
'28113','666','1','62685','0'
'28113','667','1','62546','0'
'28113','668','1','62511','0'
'28113','669','1','63383','0'
'28113','670','1','63349','0'
'28113','671','1','62278','0'
'28113','672','1','63702','0'
'28113','673','1','63112','0'
'28113','674','1','63624','0'
'28113','675','1','63844','0'
'28113','676','1','62024','0'
'28113','677','1','62023','0'
'28113','678','1','63868','0'
'28113','679','1','62025','0'
'28113','680','1','62110','0'
'28113','681','1','63923','0'
'28113','682','1','62058','0'
'28113','683','1','62983','0'
'28113','684','1','63280','0'
'28113','685','1','63284','0'
'28113','689','1','63857','0'
'28113','690','1','63752','0'
'28113','691','1','63103','0'
'28113','692','1','63706','0'
'28113','693','1','62060','0'
'28113','694','1','63770','0'
'28113','695','1','62294','0'
'28113','696','1','62520','0'
'28113','697','1','63855','0'
'28113','698','1','62306','0'
'28113','699','1','62544','0'
'28113','700','1','63701','0'
'28113','701','1','62335','0'
'28113','702','1','63816','0'
'28113','703','1','63858','0'
'28113','706','1','62554','0'
'28113','707','1','62341','0'
'28113','708','1','63104','0'
'28113','709','1','62527','0'
'28113','710','1','63709','0'
'28113','711','1','63072','0'
'28113','712','1','62861','0'
'28113','714','1','62237','0'
'28113','715','1','62609','0'
'28113','716','1','63249','0'
'28113','717','1','62106','0'
'28113','720','1','62046','0'
'28113','721','1','62876','0'
'28113','723','1','63886','0'
'28113','724','1','64089','0'
'28113','725','1','62412','0'
'28113','726','1','63845','0'
'28113','727','1','62755','0'
'28113','728','1','64710','0'
'28113','729','1','63408','0'
'28113','730','1','62959','0'
'28113','732','1','63469','0'
'28113','733','1','62480','0'
'28113','734','1','63145','0'
'28113','736','1','63137','0'
'28113','737','1','63365','0'
'28113','738','1','62969','0'
'28113','739','1','63189','0'
'28113','740','1','62276','0'
'28113','741','1','63013','0'
'28113','742','1','63477','0'
'28113','743','1','64140','0'
'28113','744','1','62669','0'
'28113','745','1','62280','0'
'28113','746','1','63496','0'
'28113','747','1','62185','0'
'28113','748','1','63598','0'
'28113','749','1','63627','0'
'28113','750','1','62641','0'
'28113','751','1','63111','0'
'28113','752','1','62056','0'
'28113','753','1','64072','0'
'28113','755','1','62116','0'
'28113','756','1','62387','0'
'28113','757','1','63233','0'
'28113','758','1','63617','0'
'28113','759','1','62897','0'
'28113','760','1','63664','0'
'28113','761','1','62928','0'
'28113','762','1','63418','0'
'28113','763','1','64031','0'
'28113','764','1','62674','0'
'28113','765','1','63571','0'
'28113','766','1','63039','0'
'28113','767','1','62222','0'
'28113','768','1','62259','0'
'28113','769','1','63750','0'
'28113','770','1','80766','0'
'28113','772','1','63930','0'
'28113','773','1','62927','0'
'28113','774','1','64179','0'
'28113','776','1','62950','0'
'28113','777','1','63813','0'
'28113','778','1','63542','0'
'28113','779','1','63563','0'
'28113','781','1','64019','0'
'28113','782','1','62375','0'
'28113','784','1','64145','0'
'28113','785','1','64133','0'
'28113','787','1','63550','0'
'28113','788','1','62331','0'
'28113','789','1','64134','0'
'28113','791','1','63779','0'
'28113','792','1','63713','0'
'28113','794','1','64161','0'
'28113','795','1','62091','0'
