'28113','0','1','1','0','0','0'
'28113','0','2','1','1','1','0'
'28113','0','2','2','1','2','0'
'28113','0','3','3','1','4','0'
'28113','0','4','4','1','6','0'
'28113','0','5','5','1','14','0'
'28113','0','6','6','1','18','0'
'28113','0','10','11','1','26','0'
'28113','1','1','1','0','0','0'
'28113','1','2','1','1','1','0'
'28113','1','2','2','1','2','0'
'28113','1','3','3','1','5','0'
'28113','1','4','4','1','6','0'
'28113','2','2','1','0','0','0'
'28113','2','3','3','1','4','0'
'28113','2','4','4','1','6','0'
'28113','3','2','1','0','0','0'
'28113','3','3','3','1','5','0'
'28113','3','4','4','1','6','0'
'28113','4','1','1','0','0','0'
'28113','4','3','3','1','4','0'
'28113','4','4','4','1','6','0'
'28113','5','1','1','0','0','0'
'28113','5','3','3','1','5','0'
'28113','5','4','4','1','6','0'
'28113','6','1','1','0','0','0'
'28113','6','2','1','1','1','0'
'28113','6','2','2','1','2','0'
'28113','6','3','3','1','4','0'
'28113','6','4','4','1','6','0'
'28113','6','5','5','1','14','0'
'28113','6','6','6','1','18','0'
'28113','6','7','8','1','22','0'
'28113','7','1','1','0','0','0'
'28113','7','1','9','1','23','0'
'28113','7','2','1','1','1','0'
'28113','7','2','2','1','2','0'
'28113','7','3','3','1','4','0'
'28113','7','4','4','1','6','0'
'28113','7','5','5','1','14','0'
'28113','7','6','6','1','18','0'
'28113','7','8','1','1','23','0'
'28113','7','9','10','0','0','0'
