'28113','0','1','1','0','0','0'
'28113','0','1','2','0','0','0'
'28113','0','3','3','1','8','0'
'28113','0','4','4','1','10','0'
'28113','0','5','5','1','12','0'
'28113','0','6','6','1','16','0'
'28113','0','11','10','1','26','0'
'28113','0','12','11','1','28','0'
'28113','1','1','1','0','0','0'
'28113','1','1','2','0','0','0'
'28113','1','3','3','1','8','0'
'28113','1','4','4','1','11','0'
'28113','2','1','1','0','0','0'
'28113','2','1','2','0','0','0'
'28113','2','2','2','1','25','0'
'28113','2','3','3','1','8','0'
'28113','2','4','4','1','10','0'
'28113','3','1','1','0','0','0'
'28113','3','1','2','0','0','0'
'28113','3','2','2','1','25','0'
'28113','3','3','3','1','8','0'
'28113','3','4','4','1','11','0'
'28113','4','1','1','0','0','0'
'28113','4','1','2','0','0','0'
'28113','4','3','3','1','8','0'
'28113','4','4','4','1','10','0'
'28113','4','5','5','1','12','0'
'28113','4','6','6','1','16','0'
'28113','4','8','7','1','22','0'
'28113','5','1','1','0','0','0'
'28113','5','1','2','0','0','0'
'28113','5','1','8','1','24','0'
'28113','5','3','3','1','8','0'
'28113','5','4','4','1','10','0'
'28113','5','5','5','1','12','0'
'28113','5','6','6','1','16','0'
'28113','5','9','1','1','24','0'
'28113','5','9','2','1','24','0'
'28113','5','10','9','0','0','0'
'28113','5','11','10','1','26','0'
'28113','8','1','1','0','0','0'
'28113','8','1','2','0','0','0'
'28113','8','3','3','1','8','0'
'28113','8','4','4','1','10','0'
'28113','8','5','5','1','12','0'
'28113','8','6','6','1','16','0'
'28113','8','11','10','1','26','0'
'28113','8','12','11','1','28','0'
'28113','8','13','13','0','0','0'
