'28113','0','0','0','16','16','1','1','1','0','1','4','0','3','0','0','0','3','4','30','5','10','30','600','5','120','9','605','15','15','5','0','2','1','2','0','0','0','1','0','200','350','600','200','1000','1000','0','0','0','0','0','0','1','0','0'
'28113','1','0','0','16','16','1','1','1','0','1','4','0','3','0','0','0','3','4','30','5','10','30','600','5','120','9','605','15','15','5','0','2','1','1','0','0','0','1','0','200','350','600','200','1000','1000','0','0','0','0','0','0','1','0','0'
'28113','2','0','1','16','16','1','1','1','0','1','4','0','3','0','0','0','3','4','30','5','10','15','120','5','120','9','121','15','15','5','0','2','1','1','0','0','0','1','0','200','350','600','200','1000','1000','0','0','0','0','0','0','1','0','0'
'28113','3','0','2','16','16','1','1','1','0','1','4','0','3','0','0','0','3','4','30','5','10','10','120','5','120','9','121','15','15','5','0','2','1','1','0','0','0','1','0','200','350','600','200','1000','1000','0','0','0','0','0','0','1','0','0'
'28113','4','0','1','16','16','1','1','1','0','1','4','0','3','0','0','0','3','4','30','5','10','15','120','5','120','9','121','15','15','5','0','2','1','1','0','0','0','1','0','200','350','600','200','1000','1000','0','0','0','0','0','0','1','0','0'
'28113','5','0','0','16','16','1','1','1','0','1','4','0','3','0','0','0','3','4','30','5','10','30','600','5','120','9','605','15','15','5','0','2','1','1','0','0','0','1','0','200','350','600','200','1000','1000','0','0','0','0','0','0','1','0','0'
'28113','6','0','0','16','16','1','1','1','0','1','4','0','3','0','0','0','3','4','30','5','10','30','600','5','120','9','605','15','15','5','0','2','1','3','0','3','0','1','0','200','350','600','200','1000','1000','0','0','0','0','0','0','1','0','0'
'28113','7','0','0','16','16','1','1','1','0','1','4','0','3','0','0','0','3','4','30','5','10','30','600','5','120','9','605','15','15','5','0','2','1','2','1','3','0','1','0','200','350','600','200','1000','1000','0','0','0','0','0','0','1','0','0'
