'28113','1','default','1','2000','8000','2000','-1','0','0','-1','1','0','2','1'
'28113','2','SMG0001','1','2000','8000','2000','-1','0','0','-1','2','0','2','1'
'28113','3','SMG0002','1','2000','8000','2000','-1','0','0','-1','2','0','2','1'
