'28113','1','1','255','0','1','1','0','0','0'
'28113','2','1','6','0','1','1','0','0','0'
'28113','3','1','7','0','2','2','0','0','0'
'28113','4','1','9','0','1','1','0','0','0'
'28113','5','1','2','0','1','1','0','0','0'
'28113','6','1','4','0','4','15','0','0','0'
'28113','7','1','35','1','4','250','0','0','0'
'28113','8','1','10','1','4','16','0','0','0'
'28113','9','1','8','1','3','3','0','0','0'
'28113','10','1','11','1','4','16','0','0','0'
'28113','11','1','19','1','3','4','0','0','0'
'28113','12','1','26','1','6','6','0','0','0'
'28113','13','1','40','1','4','16','0','0','0'
'28113','14','1','32','1','3','131','0','0','0'
'28113','15','1','3','1','3','250','0','0','0'
'28113','16','1','29','1','4','13','0','0','0'
'28113','17','1','42','1','3','3','1','0','0'
'28113','18','1','192','1','5','17','0','0','0'
'28113','19','1','49','1','4','4','0','0','0'
'28113','20','1','193','1','4','250','0','0','0'
'28113','21','1','57','1','4','250','0','0','0'
'28113','22','1','75','1','3','3','0','0','0'
'28113','23','1','61','1','3','3','0','0','0'
'28113','24','1','120','1','5','250','0','0','0'
'28113','25','1','141','1','3','3','0','0','0'
'28113','26','1','198','1','9','9','0','0','0'
'28113','27','1','43','1','4','4','0','0','0'
'28113','28','1','51','1','3','250','0','0','0'
'28113','29','1','78','1','3','3','0','0','0'
'28113','30','1','119','1','3','3','0','0','0'
'28113','31','1','58','1','8','8','0','0','0'
'28113','32','1','164','1','8','25','0','0','0'
'28113','33','1','111','1','4','16','0','0','0'
'28113','34','1','63','1','4','16','0','0','0'
'28113','35','1','166','1','6','8','0','0','0'
'28113','36','1','0','1','1','1','0','0','0'
'28113','37','2','255','0','1','1','0','0','0'
'28113','38','2','5','0','3','14','0','0','0'
'28113','39','2','0','1','1','1','0','0','0'
'28113','40','3','255','0','1','1','0','0','0'
'28113','41','3','14','0','2','2','0','0','0'
'28113','42','3','57','1','4','250','0','0','0'
'28113','43','3','0','1','1','1','0','0','0'
'28113','44','4','255','0','1','1','0','0','0'
'28113','45','4','15','0','2','2','0','0','0'
'28113','46','4','9','1','3','3','0','0','0'
'28113','47','4','10','1','4','16','0','0','0'
'28113','48','4','57','1','4','250','0','0','0'
'28113','49','4','0','1','1','1','0','0','0'
'28113','50','5','255','0','1','1','0','0','0'
'28113','51','5','16','0','1','1','0','0','0'
'28113','52','6','255','0','1','1','0','0','0'
'28113','53','6','17','0','2','2','0','0','0'
'28113','54','6','41','1','3','3','0','0','0'
'28113','55','6','18','1','4','250','0','0','0'
'28113','56','6','42','1','3','3','1','0','0'
'28113','57','6','32','1','3','131','0','0','0'
'28113','58','6','3','1','3','250','0','0','0'
'28113','59','6','44','1','3','3','0','0','0'
'28113','60','6','12','1','5','16','0','0','0'
'28113','61','6','57','1','4','250','0','0','0'
'28113','62','6','54','1','3','3','0','0','0'
'28113','63','6','64','1','3','3','0','0','0'
'28113','64','6','120','1','5','250','0','0','0'
'28113','65','6','198','1','9','9','0','0','0'
'28113','66','6','122','1','3','3','0','0','0'
'28113','67','6','0','1','1','1','0','0','0'
'28113','68','7','255','0','1','1','0','0','0'
'28113','69','7','17','0','2','2','0','0','0'
'28113','70','7','41','1','3','3','0','0','0'
'28113','71','7','33','1','4','16','0','0','0'
'28113','72','7','42','1','3','3','1','0','0'
'28113','73','7','32','1','3','131','0','0','0'
'28113','74','7','3','1','3','250','0','0','0'
'28113','75','7','45','1','4','4','0','0','0'
'28113','76','7','57','1','4','250','0','0','0'
'28113','77','7','192','1','5','17','0','0','0'
'28113','78','7','64','1','3','3','0','0','0'
'28113','79','7','120','1','5','250','0','0','0'
'28113','80','7','198','1','9','9','0','0','0'
'28113','81','7','0','1','1','1','0','0','0'
'28113','82','8','255','0','1','1','0','0','0'
'28113','83','8','0','1','1','1','0','0','0'
'28113','84','9','255','0','1','1','0','0','0'
'28113','85','9','17','1','4','4','0','0','0'
'28113','86','9','41','1','3','3','0','0','0'
'28113','87','9','42','1','3','3','1','0','0'
'28113','88','9','32','1','3','131','0','0','0'
'28113','89','9','33','1','4','16','0','0','0'
'28113','90','9','3','1','3','250','0','0','0'
'28113','91','9','57','1','4','250','0','0','0'
'28113','92','9','45','1','4','4','0','0','0'
'28113','93','9','192','1','5','17','0','0','0'
'28113','94','9','12','1','5','16','1','0','0'
'28113','95','9','64','1','3','3','0','0','0'
'28113','96','9','120','1','5','250','0','0','0'
'28113','97','9','0','1','1','1','0','0','0'
'28113','98','12','255','0','1','1','0','0','0'
'28113','99','12','18','0','3','250','0','0','0'
'28113','100','12','19','1','3','4','1','0','0'
'28113','101','12','12','1','5','16','0','0','0'
'28113','102','12','3','1','3','250','1','0','0'
'28113','103','12','32','1','3','131','0','0','0'
'28113','104','12','39','1','3','3','0','0','0'
'28113','105','12','57','1','4','250','0','0','0'
'28113','106','12','42','1','3','3','1','0','0'
'28113','107','12','120','1','5','250','0','0','0'
'28113','108','12','30','1','4','4','0','0','0'
'28113','109','12','119','1','3','3','0','0','0'
'28113','110','12','0','1','1','1','0','0','0'
'28113','111','13','255','0','1','1','0','0','0'
'28113','112','13','34','0','1','1','0','0','0'
'28113','113','13','0','1','1','1','0','0','0'
'28113','114','14','255','0','1','1','0','0','0'
'28113','115','14','34','0','1','1','0','0','0'
'28113','116','14','0','1','1','1','0','0','0'
'28113','117','16','255','0','1','1','0','0','0'
'28113','118','16','18','1','5','6','1','0','0'
'28113','119','16','0','1','1','1','0','0','0'
'28113','120','17','255','0','1','1','0','0','0'
'28113','121','18','255','0','1','1','0','0','0'
'28113','122','19','255','0','1','1','0','0','0'
'28113','123','20','255','0','1','1','0','0','0'
'28113','124','21','255','0','1','1','0','0','0'
'28113','125','22','255','0','1','1','0','0','0'
'28113','126','23','255','0','1','1','0','0','0'
'28113','127','23','22','0','2','3','0','0','0'
'28113','128','24','255','0','1','1','0','0','0'
'28113','129','24','21','0','1','1','0','0','0'
'28113','130','24','22','0','3','34','0','0','0'
'28113','131','25','255','0','1','1','0','0','0'
'28113','132','25','21','0','1','1','0','0','0'
'28113','133','25','22','0','3','34','0','0','0'
'28113','134','26','255','0','1','1','0','0','0'
'28113','135','26','21','0','1','1','0','0','0'
'28113','136','26','22','0','3','34','0','0','0'
'28113','137','27','255','0','1','1','0','0','0'
'28113','138','27','21','0','1','1','0','0','0'
'28113','139','27','22','0','3','34','0','0','0'
'28113','140','41','255','0','1','1','0','0','0'
'28113','141','41','22','0','3','34','0','0','0'
'28113','142','44','255','0','1','1','0','0','0'
'28113','143','44','36','0','1','1','0','0','0'
'28113','144','44','18','1','4','250','0','0','0'
'28113','145','44','17','1','4','4','0','0','0'
'28113','146','44','41','1','3','3','0','0','0'
'28113','147','44','3','1','3','250','0','0','0'
'28113','148','44','42','1','3','3','1','0','0'
'28113','149','44','12','1','5','16','0','0','0'
'28113','150','44','32','1','3','131','0','0','0'
'28113','151','44','44','1','3','3','0','0','0'
'28113','152','44','57','1','4','250','0','0','0'
'28113','153','44','54','1','3','3','0','0','0'
'28113','154','44','64','1','3','3','0','0','0'
'28113','155','44','192','1','5','17','0','0','0'
'28113','156','44','120','1','5','250','0','0','0'
'28113','157','44','122','1','3','3','0','0','0'
'28113','158','44','198','1','9','9','0','0','0'
'28113','159','44','69','1','5','16','0','0','0'
'28113','160','44','33','1','4','16','1','0','0'
'28113','161','44','51','1','3','250','0','0','0'
'28113','162','44','0','1','1','1','0','0','0'
'28113','163','46','255','0','1','1','0','0','0'
'28113','164','47','255','0','1','1','0','0','0'
'28113','165','47','18','0','4','20','0','0','0'
'28113','166','47','0','1','1','1','0','0','0'
'28113','167','49','255','0','1','1','0','0','0'
'28113','168','49','255','1','3','3','0','0','0'
'28113','169','49','254','1','3','3','0','0','0'
'28113','170','49','0','1','1','1','0','0','0'
'28113','171','51','255','0','1','1','0','0','0'
'28113','172','51','56','1','3','250','0','0','0'
'28113','173','51','57','1','4','250','0','0','0'
'28113','174','51','51','1','3','250','0','0','0'
'28113','175','51','69','1','5','16','0','0','0'
'28113','176','51','3','1','3','250','1','0','0'
'28113','177','51','44','1','3','3','0','0','0'
'28113','178','51','120','1','5','250','0','0','0'
'28113','179','51','198','1','9','9','0','0','0'
'28113','180','51','12','1','5','16','1','0','0'
'28113','181','51','0','1','1','1','0','0','0'
'28113','182','54','255','0','1','1','0','0','0'
'28113','183','54','59','1','3','3','0','0','0'
'28113','184','54','56','1','3','250','0','0','0'
'28113','185','54','57','1','4','250','0','0','0'
'28113','186','54','0','1','1','1','0','0','0'
'28113','187','55','255','0','1','1','0','0','0'
'28113','188','55','60','1','3','3','0','0','0'
'28113','189','55','56','1','3','250','0','0','0'
'28113','190','55','57','1','4','250','0','0','0'
'28113','191','55','10','1','4','16','0','0','0'
'28113','192','55','3','1','3','250','1','0','0'
