'28113','ama',NULL,NULL
'28113','expressama',NULL,NULL
'28113','mob',NULL,NULL
'28113','neadmin',NULL,NULL
'28113','performance',NULL,NULL
'28113','root',NULL,NULL
'28113','trace',NULL,NULL
