'33627','0','0','1','0','0'
'33627','1','0','1','1','0'
'33627','2','0','1','2','0'
'33627','3','0','1','3','0'
'33627','4','0','1','4','0'
'33627','5','0','1','5','0'
'33627','6','0','1','6','0'
'33627','7','0','1','7','0'
'33627','8','0','1','8','0'
'33627','9','0','1','9','0'
'33627','10','0','1','10','0'
'33627','11','0','1','11','0'
'33627','12','0','1','12','0'
'33627','13','0','1','13','0'
'33627','14','0','1','14','0'
'33627','15','0','1','15','0'
'33627','16','0','1','16','0'
'33627','17','0','1','17','0'
'33627','18','0','1','18','0'
'33627','19','0','1','19','0'
'33627','20','0','1','20','0'
'33627','21','0','1','21','0'
'33627','22','0','1','22','0'
'33627','23','0','1','23','0'
'33627','24','0','1','24','0'
'33627','25','0','1','25','0'
'33627','26','0','1','26','0'
'33627','27','0','1','27','0'
'33627','28','0','1','28','0'
'33627','29','0','1','29','0'
'33627','30','0','1','30','0'
'33627','31','0','1','31','0'
'33627','32','0','1','32','0'
'33627','33','0','1','33','0'
'33627','34','0','1','34','0'
'33627','35','0','1','35','0'
'33627','36','0','1','36','0'
'33627','37','0','1','37','0'
'33627','38','0','1','38','0'
'33627','39','0','1','39','0'
'33627','40','0','1','40','0'
'33627','41','0','1','41','0'
'33627','42','0','1','42','0'
'33627','43','0','1','43','0'
'33627','44','0','1','44','0'
'33627','45','0','1','45','0'
'33627','46','0','1','46','0'
'33627','47','0','1','47','0'
'33627','48','0','1','48','0'
'33627','49','0','1','49','0'
'33627','50','0','1','50','0'
'33627','51','0','1','51','0'
'33627','52','0','1','52','0'
'33627','53','0','1','53','0'
'33627','54','0','1','54','0'
'33627','55','0','1','55','0'
'33627','56','0','1','56','0'
'33627','57','0','1','57','0'
'33627','58','0','1','58','0'
'33627','59','0','1','59','0'
'33627','60','0','1','60','0'
'33627','61','0','1','61','0'
'33627','62','0','1','62','0'
'33627','63','0','1','63','0'
