'33627','10','1','5000','1','101'
'33627','11','1','400','1','101'
'33627','11','2','40','1','0'
'33627','12','1','1000','1','101'
'33627','12','2','4000','1','1'
'33627','13','1','350','1','101'
'33627','13','2','350','1','0'
'33627','14','1','175','1','101'
'33627','14','2','175','1','0'
'33627','15','1','330','1','102'
'33627','15','2','330','1','103'
'33627','15','3','330','1','104'
'33627','15','4','1000','1','0'
'33627','16','1','200','1','101'
'33627','16','2','5000','1','0'
'33627','17','1','200','1','101'
'33627','17','2','5000','1','0'
'33627','18','1','250','1','105'
'33627','18','2','250','1','0'
'33627','18','3','250','1','105'
'33627','18','4','1250','1','0'
'33627','19','1','5000','1','101'
'33627','20','1','500','1','101'
'33627','20','2','200','1','0'
'33627','20','3','500','1','101'
'33627','20','4','2000','1','0'
'33627','21','1','200','1','105'
'33627','21','2','5000','1','0'
'33627','22','1','500','0','105'
'33627','22','2','1000','0','0'
'33627','22','3','500','0','105'
'33627','23','1','200','1','101'
'33627','23','2','5000','1','0'
'33627','24','1','5000','1','101'
'33627','25','1','330','1','102'
'33627','25','2','330','1','103'
'33627','25','3','330','1','104'
'33627','25','4','1000','1','0'
'33627','26','1','5000','1','106'
'33627','27','1','500','1','0'
'33627','27','2','32700','1','105'
'33627','28','1','330','0','102'
'33627','28','2','330','0','103'
'33627','28','3','330','0','104'
'33627','29','1','200','0','0'
'33627','29','2','330','0','108'
'33627','29','3','330','0','0'
'33627','29','4','330','0','108'
'33627','30','1','330','1','102'
'33627','30','2','330','1','103'
'33627','30','3','330','1','104'
'33627','30','4','1000','1','0'
'33627','31','1','5000','1','101'
'33627','33','1','30000','1','100'
'33627','34','1','5000','1','101'
'33627','35','1','350','1','101'
'33627','35','2','350','1','0'
'33627','36','1','300','0','105'
'33627','37','1','300','0','105'
'33627','38','1','330','0','104'
'33627','38','2','330','0','103'
'33627','38','3','330','0','104'
'33627','38','4','330','0','103'
'33627','38','5','330','0','104'
'33627','39','1','300','0','105'
'33627','40','1','300','0','105'
'33627','45','1','100','1','107'
