'33627','10','1','2','255','0','0'
'33627','11','1','2','255','0','0'
'33627','12','1','1','255','0','0'
'33627','13','1','1','255','1','10'
'33627','14','1','1','255','1','9'
'33627','15','1','0','255','0','0'
'33627','16','1','0','255','0','0'
'33627','17','1','1','255','0','0'
'33627','18','2','1','255','0','0'
'33627','19','1','0','255','0','0'
'33627','20','1','1','255','0','0'
'33627','21','2','0','255','0','0'
'33627','22','3','0','1','0','0'
'33627','23','1','1','255','0','0'
'33627','24','1','0','255','0','0'
'33627','25','1','0','255','0','0'
'33627','26','1','1','255','0','0'
'33627','27','1','2','1','0','0'
'33627','28','3','0','1','0','0'
'33627','29','3','0','1','0','0'
'33627','30','1','0','255','0','0'
'33627','31','1','2','255','0','0'
'33627','33','1','0','255','0','0'
'33627','34','1','2','255','0','0'
'33627','35','1','1','255','1','10'
'33627','36','3','0','1','0','0'
'33627','37','3','0','1','0','0'
'33627','38','1','0','8','0','0'
'33627','39','2','1','1','0','0'
'33627','40','1','0','1','0','0'
'33627','45','1','1','1','0','0'
