'33627','3','voice.media.smg1','1','1','1','0','5'
'33627','4','m2ua.smg1','3','1','1','0','2'
'33627','5','iua.smg1','5','1','1','0','1'
'33627','6','conf.media.smg1','7','1','1','0','3'
'33627','9','proxy.smg1','9','1','1','0','6'
'33627','10','transc.media.smg1','11','1','1','0','8'
