'33627','1','0','0','10','3'
'33627','2','0','0','11','3'
'33627','3','0','0','12','3'
'33627','4','0','0','13','3'
'33627','5','0','0','14','3'
'33627','6','0','0','15','3'
'33627','7','0','0','16','3'
'33627','8','0','0','17','3'
'33627','9','0','0','18','3'
'33627','10','0','0','19','3'
'33627','11','0','0','20','3'
'33627','12','0','0','21','3'
'33627','13','0','0','22','3'
'33627','14','0','0','23','3'
'33627','15','0','0','24','3'
'33627','16','0','0','25','3'
'33627','17','0','0','26','3'
'33627','18','0','0','27','3'
'33627','19','0','0','28','3'
'33627','20','0','0','29','3'
'33627','21','0','0','30','3'
'33627','22','0','0','31','3'
'33627','23','0','0','0','2'
'33627','24','0','0','1','2'
'33627','25','0','0','2','2'
'33627','26','0','0','3','2'
'33627','27','0','0','4','2'
'33627','28','0','0','5','2'
'33627','29','0','0','6','2'
'33627','30','0','0','7','2'
'33627','31','0','0','8','2'
'33627','32','0','0','9','2'
'33627','33','0','0','32','3'
'33627','34','0','0','33','3'
'33627','35','0','0','34','3'
'33627','36','0','0','35','3'
'33627','37','0','0','36','3'
'33627','38','0','0','37','3'
'33627','39','0','0','38','3'
'33627','40','0','0','39','3'
'33627','41','0','0','40','3'
'33627','42','0','0','41','3'
'33627','43','0','0','42','3'
'33627','44','0','0','43','3'
'33627','45','0','0','44','3'
'33627','46','0','0','45','3'
'33627','47','0','0','46','3'
'33627','48','0','0','47','3'
'33627','49','0','0','48','3'
'33627','50','0','0','49','3'
'33627','51','0','0','50','3'
'33627','52','0','0','51','3'
'33627','53','0','0','52','3'
'33627','54','0','0','53','3'
'33627','55','0','0','54','3'
'33627','56','0','0','55','3'
'33627','57','0','0','56','3'
'33627','58','0','0','57','3'
'33627','59','0','0','58','3'
'33627','60','0','0','59','3'
'33627','61','0','0','60','3'
'33627','62','0','0','61','3'
'33627','63','0','0','62','3'
'33627','64','0','0','63','3'
