'33627','1',NULL,'7','83','1','0','UTA6097AA010','UTA6097AA010','Z11291963H','CMI','0','0'
'33627','2','1','4','61','1','0','ETN6047BD','ETN6047BD021','Z11341683G','CDK','0','0'
'33627','3','2','1','66','0','0','ETN6061AA','',NULL,'DDK','0','0'
