'33627','ama',NULL,NULL
'33627','expressama',NULL,NULL
'33627','mob',NULL,NULL
'33627','neadmin',NULL,NULL
'33627','performance',NULL,NULL
'33627','root',NULL,NULL
'33627','trace',NULL,NULL
