'33627','0','1','1','0','4','0','0','0'
'33627','0','1','2','0','8','0','0','0'
'33627','0','1','3','0','12','0','0','0'
'33627','0','1','4','0','16','0','0','0'
'33627','0','1','5','0','20','0','0','0'
'33627','0','1','6','0','24','0','0','0'
'33627','0','1','7','0','28','0','0','0'
'33627','0','1','8','0','32','0','0','0'
'33627','0','1','9','0','36','0','0','0'
'33627','0','1','10','0','40','0','0','0'
'33627','0','1','11','0','44','0','0','0'
'33627','0','1','12','0','48','0','0','0'
'33627','0','1','13','0','52','0','0','0'
'33627','0','1','14','0','56','0','0','0'
'33627','0','1','15','0','60','0','0','0'
'33627','0','1','17','0','68','0','0','0'
'33627','0','1','18','0','72','0','0','0'
'33627','0','1','19','0','76','0','0','0'
'33627','0','1','20','0','80','0','0','0'
'33627','0','1','21','0','84','0','0','0'
'33627','0','1','22','0','88','0','0','0'
'33627','0','1','23','0','92','0','0','0'
'33627','0','1','24','0','96','0','0','0'
'33627','0','1','25','0','100','0','0','0'
'33627','0','1','26','0','104','0','0','0'
'33627','0','1','27','0','108','0','0','0'
'33627','0','1','28','0','112','0','0','0'
'33627','0','1','29','0','116','0','0','0'
'33627','0','1','30','0','120','0','0','0'
'33627','0','1','31','0','124','0','0','0'
'33627','0','2','1','0','5','0','0','0'
'33627','0','2','2','0','9','0','0','0'
'33627','0','2','3','0','13','0','0','0'
'33627','0','2','4','0','17','0','0','0'
'33627','0','2','5','0','21','0','0','0'
'33627','0','2','6','0','25','0','0','0'
'33627','0','2','7','0','29','0','0','0'
'33627','0','2','8','0','33','0','0','0'
'33627','0','2','9','0','37','0','0','0'
'33627','0','2','10','0','41','0','0','0'
'33627','0','2','11','0','45','0','0','0'
'33627','0','2','12','0','49','0','0','0'
'33627','0','2','13','0','53','0','0','0'
'33627','0','2','14','0','57','0','0','0'
'33627','0','2','15','0','61','0','0','0'
'33627','0','2','17','0','69','0','0','0'
'33627','0','2','18','0','73','0','0','0'
'33627','0','2','19','0','77','0','0','0'
'33627','0','2','20','0','81','0','0','0'
'33627','0','2','21','0','85','0','0','0'
'33627','0','2','22','0','89','0','0','0'
'33627','0','2','23','0','93','0','0','0'
'33627','0','2','24','0','97','0','0','0'
'33627','0','2','25','0','101','0','0','0'
'33627','0','2','26','0','105','0','0','0'
'33627','0','2','27','0','109','0','0','0'
'33627','0','2','28','0','113','0','0','0'
'33627','0','2','29','0','117','0','0','0'
'33627','0','2','30','0','121','0','0','0'
'33627','0','2','31','0','125','0','0','0'
'33627','0','3','1','0','6','0','0','0'
'33627','0','3','2','0','10','0','0','0'
'33627','0','3','3','0','14','0','0','0'
'33627','0','3','4','0','18','0','0','0'
'33627','0','3','5','0','22','0','0','0'
'33627','0','3','6','0','26','0','0','0'
'33627','0','3','7','0','30','0','0','0'
'33627','0','3','8','0','34','0','0','0'
'33627','0','3','9','0','38','0','0','0'
'33627','0','3','10','0','42','0','0','0'
'33627','0','3','11','0','46','0','0','0'
'33627','0','3','12','0','50','0','0','0'
'33627','0','3','13','0','54','0','0','0'
'33627','0','3','14','0','58','0','0','0'
'33627','0','3','15','0','62','0','0','0'
'33627','0','3','17','0','70','0','0','0'
'33627','0','3','18','0','74','0','0','0'
'33627','0','3','19','0','78','0','0','0'
'33627','0','3','20','0','82','0','0','0'
'33627','0','3','21','0','86','0','0','0'
'33627','0','3','22','0','90','0','0','0'
'33627','0','3','23','0','94','0','0','0'
'33627','0','3','24','0','98','0','0','0'
'33627','0','3','25','0','102','0','0','0'
'33627','0','3','26','0','106','0','0','0'
'33627','0','3','27','0','110','0','0','0'
'33627','0','3','28','0','114','0','0','0'
'33627','0','3','29','0','118','0','0','0'
'33627','0','3','30','0','122','0','0','0'
'33627','0','3','31','0','126','0','0','0'
'33627','0','4','1','0','7','0','0','0'
'33627','0','4','2','0','11','0','0','0'
'33627','0','4','3','0','15','0','0','0'
'33627','0','4','4','0','19','0','0','0'
'33627','0','4','5','0','23','0','0','0'
'33627','0','4','6','0','27','0','0','0'
'33627','0','4','7','0','31','0','0','0'
'33627','0','4','8','0','35','0','0','0'
'33627','0','4','9','0','39','0','0','0'
'33627','0','4','10','0','43','0','0','0'
'33627','0','4','11','0','47','0','0','0'
'33627','0','4','12','0','51','0','0','0'
'33627','0','4','13','0','55','0','0','0'
'33627','0','4','14','0','59','0','0','0'
'33627','0','4','15','0','63','0','0','0'
'33627','0','4','17','0','71','0','0','0'
'33627','0','4','18','0','75','0','0','0'
'33627','0','4','19','0','79','0','0','0'
'33627','0','4','20','0','83','0','0','0'
'33627','0','4','21','0','87','0','0','0'
'33627','0','4','22','0','91','0','0','0'
'33627','0','4','23','0','95','0','0','0'
'33627','0','4','24','0','99','0','0','0'
'33627','0','4','25','0','103','0','0','0'
'33627','0','4','26','0','107','0','0','0'
'33627','0','4','27','0','111','0','0','0'
'33627','0','4','28','0','115','0','0','0'
'33627','0','4','29','0','119','0','0','0'
