'24150','1','50','120','80'
'24150','2','70','200','140'
'24150','3','50','120','80'
'24150','4','50','120','80'
'24150','5','50','120','80'
'24150','6','50','120','80'
'24150','7','100','200','150'
'24150','8','80','120','100'
'24150','9','1','1','1'
'24150','10','3000','6000','4500'
'24150','11','3000','9000','6000'
'24150','12','80','150','120'
'24150','13','80','150','120'
'24150','14','200','300','250'
'24150','15','200','300','250'
'24150','16','140','200','170'
'24150','17','80','150','120'
'24150','18','200','3000','2000'
'24150','19','6700','6900','6800'
'24150','20','5900','6100','6000'
'24150','21','6300','6500','6400'
'24150','22','18000','36000','25000'
'24150','23','18000','36000','25000'
'24150','24','10','100','50'
