'24150','0','1','1','0','0','0'
'24150','0','2','1','1','1','0'
'24150','0','2','2','1','2','0'
'24150','0','3','3','1','4','0'
'24150','0','4','4','1','6','0'
'24150','0','5','5','1','14','0'
'24150','0','6','6','1','18','0'
'24150','0','10','11','1','26','0'
'24150','1','1','1','0','0','0'
'24150','1','2','1','1','1','0'
'24150','1','2','2','1','2','0'
'24150','1','3','3','1','5','0'
'24150','1','4','4','1','6','0'
'24150','2','2','1','0','0','0'
'24150','2','3','3','1','4','0'
'24150','2','4','4','1','6','0'
'24150','3','2','1','0','0','0'
'24150','3','3','3','1','5','0'
'24150','3','4','4','1','6','0'
'24150','4','1','1','0','0','0'
'24150','4','3','3','1','4','0'
'24150','4','4','4','1','6','0'
'24150','5','1','1','0','0','0'
'24150','5','3','3','1','5','0'
'24150','5','4','4','1','6','0'
'24150','6','1','1','0','0','0'
'24150','6','2','1','1','1','0'
'24150','6','2','2','1','2','0'
'24150','6','3','3','1','4','0'
'24150','6','4','4','1','6','0'
'24150','6','5','5','1','14','0'
'24150','6','6','6','1','18','0'
'24150','6','7','8','1','22','0'
'24150','7','1','1','0','0','0'
'24150','7','1','9','1','23','0'
'24150','7','2','1','1','1','0'
'24150','7','2','2','1','2','0'
'24150','7','3','3','1','4','0'
'24150','7','4','4','1','6','0'
'24150','7','5','5','1','14','0'
'24150','7','6','6','1','18','0'
'24150','7','8','1','1','23','0'
'24150','7','9','10','0','0','0'
