'24150','1','0','120','0','0','0','3','0','1','26','0','1','0',NULL,NULL,NULL,NULL,NULL,NULL
'24150','2','0','120','0','0','0','3','0','1','26','0','2','0',NULL,NULL,NULL,NULL,NULL,NULL
'24150','3','0','120','0','0','0','3','0','1','26','0','3','0',NULL,NULL,NULL,NULL,NULL,NULL
'24150','4','0','120','0','0','0','3','0','1','26','0','4','0',NULL,NULL,NULL,NULL,NULL,NULL
'24150','5','1','120','1','0','0','3','0','1','26','0','1','0',NULL,NULL,NULL,NULL,NULL,NULL
'24150','6','1','120','1','0','0','3','0','1','26','0','2','0',NULL,NULL,NULL,NULL,NULL,NULL
'24150','7','1','120','1','0','0','3','0','1','26','0','3','0',NULL,NULL,NULL,NULL,NULL,NULL
'24150','8','1','120','1','0','0','3','0','1','26','0','4','0',NULL,NULL,NULL,NULL,NULL,NULL
