'24150','88172330004','88172330232','0','0','1372','330232','0','0','0','1','1','0','0','0','0','0','0','6'
'24150','88172330004','88172330303','0','0','1373','330303','0','0','0','1','1','0','0','0','0','0','0','6'
'24150','88172330004','88172776700','0','21','0','776700','0','0','0','1','1','0','0','0','0','0','0','6'
