'24150','1','CAP V1','1','1','1','0','0','1','0','0','1','0','0','1'
'24150','2','CAP V2','2','1','1','0','0','1','1','0','1','0','0','1'
'24150','3','CAP V3','3','1','1','1','0','1','1','0','1','0','0','1'
