'24150','1','15','60','20'
'24150','2','180','180','180'
'24150','3','120','120','120'
'24150','4','300','900','300'
'24150','5','300','900','310'
'24150','6','1','120','1'
'24150','7','20','30','30'
'24150','8','10','15','10'
'24150','9','10','1800','1200'
'24150','10','4','6','5'
'24150','11','15','20','15'
'24150','12','15','60','20'
'24150','13','300','900','310'
'24150','14','15','60','20'
'24150','15','300','900','310'
'24150','16','15','60','20'
'24150','17','300','900','310'
'24150','18','15','60','20'
'24150','19','300','900','310'
'24150','20','15','60','20'
'24150','21','300','900','310'
'24150','22','15','60','20'
'24150','23','300','900','310'
'24150','24','1','2','2'
'24150','25','1','10','5'
'24150','26','60','180','120'
'24150','27','240','240','240'
'24150','28','10','10','10'
'24150','29','300','600','300'
'24150','30','5','10','5'
'24150','31','360','900','360'
'24150','32','3','5','4'
'24150','33','12','15','12'
'24150','34','2','4','3'
'24150','35','15','20','15'
'24150','36','10','15','10'
'24150','37','2','4','3'
'24150','38','120','240','180'
'24150','39','4','15','12'
