'24150','1','1','9','9','0','1','1','1002'
'24150','2','1','9','9','0','1','1','1003'
'24150','14','1','9','9','0','1','1','1004'
'24150','15','2','95','95','0','1','1','1009'
'24150','16','2','95','95','0','1','1','1010'
'24150','18','2','95','95','0','1','1','1011'
'24150','19','2','95','95','0','1','1','1012'
'24150','20','3','33','33','0','1','1','1008'
'24150','30','3','33','33','0','1','1','1013'
'24150','32','3','33','33','0','1','1','1014'
'24150','41','2','95','95','0','1','1','1015'
'24150','42','2','95','95','0','1','1','1016'
'24150','49','2','95','95','0','1','1','1017'
'24150','50','2','95','95','0','1','1','1018'
'24150','58','2','95','95','0','1','1','1005'
'24150','59','2','95','95','0','1','1','1006'
'24150','60','2','95','95','0','1','1','1019'
'24150','68','2','95','95','0','1','1','1020'
'24150','76','3','33','33','0','1','1','1023'
'24150','77','3','33','33','0','1','1','1024'
'24150','78','3','33','33','0','1','1','1033'
'24150','79','2','95','95','0','1','1','1021'
'24150','80','2','95','95','0','1','1','1022'
'24150','89','2','95','95','0','1','1','1025'
'24150','90','2','95','95','0','1','1','1026'
'24150','101','1','9','9','0','1','1','1031'
'24150','102','1','9','9','0','1','1','1032'
'24150','111','1','9','9','0','1','1','1029'
'24150','112','1','9','9','0','1','1','1030'
'24150','121','1','9','9','0','1','1','1027'
'24150','122','1','9','9','0','1','1','1028'
