'24150','ama',NULL,NULL
'24150','expressama',NULL,NULL
'24150','mob',NULL,NULL
'24150','neadmin',NULL,NULL
'24150','performance',NULL,NULL
'24150','root',NULL,NULL
'24150','trace',NULL,NULL
