'24150','20','9','1','0','0','2','7','1',NULL,'0'
'24150','30','9','1','0','0','2','7','1',NULL,'0'
'24150','30','10','1','0','0','2','7','1',NULL,'0'
'24150','32','9','1','0','0','2','7','1',NULL,'0'
'24150','76','9','1','0','0','2','7','1',NULL,'0'
'24150','77','9','1','0','0','2','7','1',NULL,'0'
