'24150','10','1','5000','1','101'
'24150','11','1','400','1','101'
'24150','11','2','40','1','0'
'24150','12','1','1000','1','101'
'24150','12','2','4000','1','0'
'24150','13','1','350','1','101'
'24150','13','2','350','1','0'
'24150','14','1','175','1','101'
'24150','14','2','175','1','0'
'24150','15','1','330','1','102'
'24150','15','2','330','1','103'
'24150','15','3','330','1','104'
'24150','15','4','1000','1','0'
'24150','16','1','200','1','101'
'24150','16','2','5000','1','0'
'24150','17','1','200','1','101'
'24150','17','2','5000','1','0'
'24150','18','1','250','1','105'
'24150','18','2','250','1','0'
'24150','18','3','250','1','105'
'24150','18','4','1250','1','0'
'24150','19','1','5000','1','101'
'24150','20','1','500','1','101'
'24150','20','2','200','1','0'
'24150','20','3','500','1','101'
'24150','20','4','2000','1','0'
'24150','21','1','200','1','105'
'24150','21','2','5000','1','0'
'24150','22','1','500','0','105'
'24150','22','2','1000','0','0'
'24150','22','3','500','0','105'
'24150','23','1','200','1','101'
'24150','23','2','5000','1','0'
'24150','24','1','5000','1','101'
'24150','25','1','330','1','102'
'24150','25','2','330','1','103'
'24150','25','3','330','1','104'
'24150','25','4','1000','1','0'
'24150','26','1','5000','1','106'
'24150','27','1','500','1','0'
'24150','27','2','32700','1','101'
'24150','28','1','330','0','102'
'24150','28','2','330','0','103'
'24150','28','3','330','0','104'
'24150','29','1','1000','0','107'
'24150','29','2','1000','0','0'
'24150','29','3','1000','0','107'
'24150','30','1','330','1','102'
'24150','30','2','330','1','103'
'24150','30','3','330','1','104'
'24150','30','4','1000','1','0'
'24150','31','1','5000','1','101'
'24150','33','1','30000','1','100'
'24150','34','1','5000','1','101'
'24150','35','1','350','1','101'
'24150','35','2','350','1','0'
'24150','36','1','300','0','105'
'24150','37','1','300','0','105'
'24150','38','1','330','0','104'
'24150','38','2','330','0','103'
'24150','38','3','330','0','104'
'24150','38','4','330','0','103'
'24150','38','5','330','0','104'
'24150','39','1','300','0','105'
'24150','40','1','300','0','105'
'24150','41','1','660','1','103'
'24150','42','1','330','1','103'
'24150','42','2','330','1','102'
'24150','43','1','330','1','104'
'24150','43','2','330','1','103'
'24150','43','3','330','1','102'
'24150','44','1','30','1','1'
'24150','44','2','3000','1','108'
'24150','44','3','100','1','1'
'24150','45','1','2000','1','101'
'24150','45','2','5000','1','0'
'24150','46','1','150','1','101'
'24150','46','2','150','1','0'
'24150','46','3','150','1','101'
'24150','46','4','4550','1','101'
'24150','100','1','200','1','105'
'24150','100','2','5000','1','0'
