'24150','1','192.168.200.1','255.255.255.0','1','0'
'24150','2','192.168.200.2','255.255.255.0','1','0'
'24150','3','10.200.97.5','255.255.255.0','1','1'
'24150','3','10.200.97.7','255.255.255.0','3','1'
'24150','4','10.200.97.6','255.255.255.0','1','1'
'24150','4','10.200.97.7','255.255.255.0','3','1'
'24150','5','10.70.20.5','255.255.255.0','1','1'
'24150','5','10.70.20.7','255.255.255.0','3','1'
'24150','6','10.70.20.6','255.255.255.0','1','1'
'24150','6','10.70.20.7','255.255.255.0','3','1'
